vertex_index,u,v,x,y,z
309,1225.332244604251,180.1229711623878,579.8643188476562,321.771240234375,883.5220336914062
310,1222.529418396438,129.17915545401277,595.0474853515625,274.7157897949219,896.5194091796875
311,1235.2917622655166,126.14955364257898,602.310546875,276.48486328125,907.739501953125
312,1235.5083114303054,131.08606806910004,601.9036865234375,281.36273193359375,906.0735473632812
313,1234.5628983721626,116.37585480127603,602.177001953125,266.841552734375,911.0345458984375
314,1247.442964865279,114.24698831776432,609.0355224609375,269.2143249511719,922.6671142578125
315,1247.7773199732924,123.9083803268631,609.5792846679688,278.8052673339844,918.817138671875
316,1223.420721803862,139.37165122594635,593.6797485351562,284.4695129394531,893.7904663085938
317,1235.578009209215,136.06611709793333,601.069580078125,286.2476806640625,904.4286499023438
318,1247.2294465975876,143.24245338646134,606.0618896484375,298.1224060058594,911.17333984375
319,1246.5937710597634,152.98228842553118,602.6224975585938,307.4633483886719,907.5244140625
320,1268.9623122660632,139.8627526843132,620.3820190429688,304.039794921875,930.760498046875
321,1282.099527612982,159.91987713278272,619.5923461914062,332.4709167480469,937.5061645507812
322,1273.3763851466833,161.3765069365629,614.1211547851562,329.3688049316406,928.422607421875
323,1274.586056594844,156.79465350356475,617.3931884765625,325.189208984375,930.710205078125
324,1289.0064815534602,138.52101451062106,633.6905517578125,311.10467529296875,950.3585205078125
