sample_index,face_index,u,v,x,y,z
3403,27224,-0.09848027384351171,-9.944340252735529,8.714016421469754,-7.176115845519896,-48.8675232049324
3404,11115,-52.31639308647522,18.676189194198162,-11.107080152697467,12.391375502120704,-92.73343368061332
3405,22016,-11.514323008084972,-16.858512020258758,3.704090738030379,-12.641790905838985,-59.31511984750837
3406,11335,-1.9172539740279588,24.811846750646165,-9.361278075250144,18.195137546266043,-45.38107866518816
3407,21838,42.19860378893238,-21.589265342355905,11.536055637838714,-14.255117726212589,-6.852321209609052
3408,1966,6.364852198108136,11.919243633208069,-18.619640935262915,8.565433418790153,-34.181412354966795
3409,2274,-18.991269997745224,-17.179464192213754,-20.30395075202903,-13.081352437744414,-59.297971010879586
3410,19366,-34.64063233839046,-20.850205807511117,4.744274714001082,-19.00774421016129,-81.83720542844523
3411,10590,-36.94571583421666,-21.689503776270204,-15.16474026394902,-16.514434683039436,-78.54453429396219
3412,24072,46.97599143083857,-15.690183343888556,15.304745128634979,-10.101389845229225,-3.5135361127781417
3413,25464,-26.0794645832302,4.621867161287219,6.371505296326346,2.899496959725633,-76.88189423981213
3414,1020,-16.542356588648534,-14.362277306847503,-21.102845764636427,-10.555201927921935,-56.50161763600724
3415,5571,29.782068448093717,9.053917760543852,-17.073962301821417,6.692811828777951,-10.290653472393432
3416,10181,-42.57430834611071,-16.432988102477694,-17.04866107053765,-12.065620183679986,-82.51833107127487
3417,22035,-18.515618695011668,-14.035240758563134,4.280434416445866,-10.837071028234039,-67.16502173844867
3418,6112,19.985724079917492,19.222211815600073,-12.847352732243403,13.548088530771638,-21.851064507033037
3419,1747,-21.598666560751976,-13.237729479831359,-21.54598788631679,-9.674562656549115,-61.42262018061112
3420,23981,-5.306666692546214,13.870188090662674,6.220297519277253,9.342670236445958,-53.90563227810704
3421,19733,44.65812753734155,21.088102575189872,12.04595258596338,13.823594335583902,-4.876750752210412
3422,27363,2.907129756402624,8.978535499981568,10.268447466786286,5.986332170078837,-46.19818752891599
3423,16806,15.737948464128232,-24.304055544527426,-8.366696241834367,-16.928280872361512,-27.35979131635157
3424,10441,12.41356313345838,-21.066214537823168,-12.757495597925839,-14.621550837914768,-29.47577209209755
3425,7100,-34.95946115970645,20.464931813861376,-17.56531049195073,15.519800567642443,-76.27214355947235
3426,16443,-39.887401754927694,-24.373929833650706,-5.971299722683572,-17.543559082557778,-84.07984372219649
3427,1269,-29.182015901591456,-1.3490834396366644,-21.918776176587933,-0.8877007046004876,-68.18294673344721
3428,7220,17.48461275554267,-14.487502483480949,-16.169439387971416,-9.75949265917753,-23.207936170350525
3429,28917,-1.6464996358751884,2.8382495534090917,9.20170324471401,1.6357375238182248,-50.82170744743584
3430,10512,-8.632569026061073,-24.24035810289439,-10.70501749841128,-18.074975296404283,-51.64566627834338
3431,1731,7.348991092883921,10.71877865835918,-18.825876316863344,7.699069089450749,-33.07260484208961
3432,12653,-55.432297947341596,-12.812320027567255,-10.289338625458436,-8.385013976808365,-93.33639139775545
3433,24220,48.2048026156099,7.970180787595268,17.64055448702673,5.0059730007640315,-3.260711956565601
3434,26458,-19.460855345811282,6.481499051683887,5.473226545519146,4.13772341199453,-69.5378227296699
3435,626,-18.60796091116229,10.397976074772687,-22.060024483416193,7.660487152801449,-58.41572252100605
3436,18212,37.60326105767279,-26.394861963849372,3.252196456968352,-18.046642765595724,-8.88295441003089
3437,10422,-3.4117221658185324,-22.821541126145046,-13.178231712321441,-16.7714645165691,-45.49530587296478
3438,20884,-19.431238817561027,18.65218417518925,3.356536042215423,13.886307522087568,-67.67400922445034
3439,14960,4.704750758129326,-24.851307765866128,-8.140958489666147,-18.013579768906077,-38.61147449416793
3440,20757,-28.792773712638027,-19.119055350459753,4.77716921848547,-16.6875559950813,-76.52160383114375
3441,4714,-14.558471486335726,19.8720048576982,-18.062973936083324,15.180970965105663,-55.75422035234493
3442,11322,-7.945643456843542,25.1240012078132,-8.942691708011685,18.42748690106669,-51.73974757505029
3443,5812,-26.406657365332183,-21.151763055501426,-17.35215386175622,-16.36302176570029,-67.57777665990108
3444,25018,41.190151044543384,-12.591889174349102,16.31192166695846,-8.376366875537743,-9.73460139358162
3445,21423,33.237496954211544,-23.87250012537866,8.172085326159443,-16.40114946207452,-14.705938118886849
3446,24940,-19.142365892947588,9.504779810285195,5.230094570286561,6.368653876224457,-68.89461762026033
3447,20187,48.634454857026284,19.94758460444311,12.994532277238099,12.938316040105843,-1.3561342748786749
3448,26950,-21.394343075008965,5.259016603412634,5.599245886002768,3.2950706185941563,-71.68420450292585
3449,5157,26.834423476373733,3.4745271116789254,-18.11963976949602,2.812689035331694,-12.85978622294122
3450,17357,-0.10522933626123213,-24.652306459862984,-2.4342966357826272,-18.18646360834863,-45.19376047363359
3451,1169,-3.710839055726589,-8.686949686401942,-21.13786325353854,-6.015047280748243,-43.6179429310891
3452,26845,-32.83044826994902,16.92710514246307,7.611294430301296,13.371550834302472,-81.96535329966358
3453,24303,-13.45529090495736,-9.200856753888125,5.454568364816561,-6.818469401611518,-62.62370038830473
3454,60,-20.78795277536415,2.6567730852367704,-22.85067674254708,1.9748143878007216,-60.167081484581686
3455,3504,15.913265315512362,13.897487114139109,-16.31324765457928,9.887258803245128,-25.009864516517432
3456,5944,3.301431558525358,21.400171835397234,-13.665762876480766,15.516921324771339,-38.80489547690381
3457,13311,5.908231842011952,25.33255697518323,-6.685965181999389,18.280737824733453,-38.13187154004364
3458,2755,-0.7942796432477817,-12.989301722532156,-19.597217778532816,-9.080397338205712,-41.08454662302464
3459,18934,-23.811164007927662,-19.65246418648003,2.9615596216669244,-16.594299233957354,-71.19693189814325
3460,8634,-13.978485641090446,-23.836842713418417,-12.71231568613028,-17.72107256282293,-56.510319832432884
3461,12530,-39.81761352849352,-21.593170611424732,-14.737187903494387,-16.3407554704513,-81.41443425100586
3462,18400,-38.375715785032995,-22.97082504025944,1.5645274101502866,-18.561528097045198,-84.87162966229447
3463,18645,6.961686886991882,24.564792717128345,1.6669189824357753,17.483616448776647,-39.395119188490796
3464,3755,15.939419515456812,-9.992685349507797,-17.890017005760225,-6.596018384804253,-24.357059539291896
3465,12704,-34.960108022353104,25.28270348598656,-9.124645705232858,17.554435708967205,-78.68468371694273
3466,17498,-28.882899332781662,-21.098192248626596,2.782336708415733,-18.438813501019236,-75.87096475780706
