global_point_id,trajectory_id,trajectory_type,point_id,surface_x,surface_y,surface_z,surface_u,surface_v,normal_x,normal_y,normal_z,nozzle_x,nozzle_y,nozzle_z,spray_dir_x,spray_dir_y,spray_dir_z,qx,qy,qz,qw,speed,cumulative_time,spray_on
71,36,transition,1,-0.09598719372826206,-0.034910187974120106,-0.26450207065829134,0.095106984902,-0.017181232684,0.045909202141162,0.3631529799006328,0.930597796229957,-0.05007799158710006,0.3282427919265127,0.6660957255716656,-0.045909202141162,-0.3631529799006328,-0.930597796229957,0.22697807322553745,-0.9559183293513107,0.17441447838477306,0.06542699454192466,50.0,0.17977569019262649,0
72,37,spray,0,-0.09598719372826206,-0.034910187974120106,-0.26450207065829134,0.095106984902,-0.017181232684,0.045909202141162,0.3631529799006328,0.930597796229957,-0.05007799158710006,0.3282427919265127,0.6660957255716656,-0.045909202141162,-0.3631529799006328,-0.930597796229957,0.9386959744148307,-0.29008406666407927,0.032243955791211296,0.18347051316207713,50.0,0.17977569019262649,1
73,37,spray,1,0.10964808080570054,-0.012073235737257642,-0.2818482862319456,-0.1176972122,0.022351710903999997,0.11139969976597705,0.15715137471972945,0.9812713958511934,0.2210477805716776,0.14507813898247182,0.6994231096192478,-0.11139969976597705,-0.15715137471972945,-0.9812713958511934,0.948742856315308,-0.30086988968035255,-0.029479834360858482,0.09216963404755213,50.0,0.18635350712362295,1
74,38,transition,0,0.10964808080570054,-0.012073235737257644,-0.28184828623194563,-0.1176972122,0.022351710904,0.11139969976597705,0.15715137471972945,0.9812713958511934,0.2210477805716776,0.14507813898247182,0.6994231096192478,-0.11139969976597705,-0.15715137471972945,-0.9812713958511934,0.762955670756872,-0.6391669127743774,0.007799500054940607,0.0964544963871375,50.0,0.18635350712362295,0
75,38,transition,1,0.11092337522841093,-0.013660760572046429,-0.28159713961110305,-0.118697586289,0.020400012962,0.11447365487123777,0.1354925755226919,0.9841430507393977,0.2253970300996487,0.12183181495064546,0.7025459111282946,-0.11447365487123777,-0.1354925755226919,-0.9841430507393976,0.7630430662888196,-0.640184976673348,-0.0003064382487968357,0.08904145509761682,50.0,0.18683060645991012,0
76,39,spray,0,0.11092337522841093,-0.013660760572046429,-0.28159713961110305,-0.118697586289,0.020400012962,0.11447365487123777,0.1354925755226919,0.9841430507393977,0.2253970300996487,0.12183181495064546,0.7025459111282946,-0.11447365487123777,-0.1354925755226919,-0.9841430507393976,-0.2314934638606196,-0.9687529620907028,0.07950975949392591,0.04008332291014922,50.0,0.18683060645991012,1
77,39,spray,1,-0.09437967601429714,-0.03808889148242393,-0.2636372936937428,0.09462715182799998,-0.019229632284000004,0.04606928108350483,0.29509480702303575,0.9543566818587725,-0.04831039493079231,0.2570059155406118,0.6907193881650298,-0.04606928108350483,-0.29509480702303575,-0.9543566818587725,-0.22378946723279025,-0.9628585645280673,0.15066051396478908,-0.011093628913901317,50.0,0.19294052163550796,1
78,40,transition,0,-0.09437967601429714,-0.038088891482423934,-0.2636372936937427,0.094627151828,-0.019229632284,0.04606928108350483,0.29509480702303575,0.9543566818587725,-0.04831039493079231,0.2570059155406118,0.6907193881650298,-0.04606928108350483,-0.29509480702303575,-0.9543566818587725,0.6566970335209892,-0.7388689647658232,0.09608421844998112,0.11657393377367883,50.0,0.19294052163550796,0
79,40,transition,1,-0.0926527896497061,-0.040823489073346854,-0.26315424270107696,0.093911424281,-0.021234209425,0.033536035218230585,0.20543354479224948,0.9780963107056138,-0.05911675443147551,0.16461005571890264,0.7149420680045369,-0.033536035218230585,-0.20543354479224948,-0.9780963107056138,0.6605904980594784,-0.7434166726852021,0.06600747163471206,0.08120873312388163,50.0,0.19486307312105608,0
80,41,spray,0,-0.0926527896497061,-0.040823489073346854,-0.26315424270107696,0.093911424281,-0.021234209425,0.033536035218230585,0.20543354479224948,0.9780963107056138,-0.05911675443147551,0.16461005571890264,0.7149420680045369,-0.033536035218230585,-0.20543354479224948,-0.9780963107056138,0.9919331928610556,-0.07153108592268619,-0.009388128295613411,0.10422911154902093,50.0,0.19486307312105608,1
81,41,spray,1,0.11189662742540292,-0.014796246336148424,-0.28148231789401423,-0.119475548673,0.018406997276,0.11447365487123769,0.13549257552269173,0.9841430507393977,0.2263702822966406,0.1206963291865433,0.7026607328453834,-0.11447365487123769,-0.13549257552269173,-0.9841430507393977,0.9931053358596518,-0.07624511300265009,-0.05208986856956685,0.07221578928950699,50.0,0.20064518673844725,1
82,42,transition,0,0.11189662742540292,-0.014796246336148424,-0.28148231789401423,-0.119475548673,0.018406997276,0.11447365487123769,0.13549257552269173,0.9841430507393977,0.2263702822966406,0.1206963291865433,0.7026607328453834,-0.11447365487123769,-0.13549257552269173,-0.9841430507393977,0.7527526263704514,-0.6522537917575387,0.001111412699956188,0.08903504586460095,50.0,0.20064518673844725,0
83,42,transition,1,0.11285008219057327,-0.015932879568338807,-0.2813314567748832,-0.120253511057,0.016413981591,0.12362030656088235,0.0681599023932015,0.9899859834924648,0.23647038875145562,0.05222702282486269,0.7086545267175817,-0.12362030656088235,-0.0681599023932015,-0.9899859834924649,0.7523873232394488,-0.6549093888278056,-0.024307604140806266,0.06645410923864285,50.0,0.2020345727365098,0
84,43,spray,0,0.11285008219057327,-0.015932879568338807,-0.2813314567748832,-0.120253511057,0.016413981591,0.12362030656088235,0.0681599023932015,0.9899859834924648,0.23647038875145562,0.05222702282486269,0.7086545267175817,-0.12362030656088235,-0.0681599023932015,-0.9899859834924649,-0.07483894104558846,-0.9946819213444101,0.038718381006202854,0.059227487081811324,50.0,0.2020345727365098,1
85,43,spray,1,-0.09078259405908815,-0.04339475683134461,-0.2630314309175494,0.093013572765,-0.023204953134,0.06462442351303643,0.1355428164869358,0.9886616351332728,-0.026158170546051712,0.0921480596555912,0.7256302042157234,-0.06462442351303643,-0.1355428164869358,-0.9886616351332729,-0.07214300262999612,-0.994548241533896,0.07013061814095388,0.027402168391047626,50.0,0.2073583166434552,1
86,44,transition,0,-0.09078259405908815,-0.04339475683134461,-0.2630314309175494,0.093013572765,-0.023204953134,0.06462442351303643,0.1355428164869358,0.9886616351332728,-0.026158170546051712,0.0921480596555912,0.7256302042157234,-0.06462442351303643,-0.1355428164869358,-0.9886616351332729,0.7588349201077073,-0.6469160545169413,0.019432946321072272,0.07274299300032923,50.0,0.2073583166434552,0
87,44,transition,1,-0.08648681715876634,-0.045695375327044076,-0.2637499992126018,0.0893925976,-0.024669818222,0.07367117500275562,0.05521335859018367,0.9957530030117434,-0.01281564215601072,0.009517983263139594,0.7320030037991416,-0.07367117500275562,-0.05521335859018367,-0.9957530030117434,0.7591313209836689,-0.6493043500604794,-0.01005927209124054,0.04497009605418546,50.0,0.2090371692472286,0
88,45,spray,0,-0.08648681715876634,-0.045695375327044076,-0.2637499992126018,0.0893925976,-0.024669818222,0.07367117500275562,0.05521335859018367,0.9957530030117434,-0.01281564215601072,0.009517983263139594,0.7320030037991416,-0.07367117500275562,-0.05521335859018367,-0.9957530030117434,0.9965497634688139,0.06902948961221411,-0.03869634261864008,0.02502182171763475,50.0,0.2090371692472286,1
89,45,spray,1,0.11312882267001077,-0.01699249414599425,-0.2811410422895139,-0.120399993868,0.014303655031000003,0.13125116958010713,0.061717683087669686,0.9894261256294701,0.24437999225011792,0.04472518894167544,0.7082850833399561,-0.13125116958010713,-0.061717683087669686,-0.9894261256294701,0.9950145371331135,0.06825784723026995,-0.06776302783742708,0.02636492449389982,50.0,0.21425067790993052,1
90,46,transition,0,0.11312882267001077,-0.016992494145994252,-0.2811410422895139,-0.120399993868,0.014303655031,0.13125116958010713,0.061717683087669686,0.9894261256294701,0.24437999225011792,0.04472518894167543,0.7082850833399561,-0.13125116958010713,-0.061717683087669686,-0.9894261256294701,0.5211784206794319,-0.8503447045950413,-0.008004304394854165,0.07226941466775189,50.0,0.21425067790993052,0
91,46,transition,1,0.11324888341567675,-0.017805248368727915,-0.2811446160359477,-0.12044890213,0.012175201906,0.12467397481506427,0.04971614052456958,0.9909514142354074,0.23792285823074102,0.03191089215584167,0.7098067981994598,-0.12467397481506427,-0.04971614052456959,-0.9909514142354074,0.5211277803899445,-0.8508240379911427,-0.011387211245445426,0.06629196257728312,50.0,0.21453927201795994,0
92,47,spray,0,0.11324888341567675,-0.017805248368727915,-0.2811446160359477,-0.12044890213,0.012175201906,0.12467397481506427,0.04971614052456958,0.9909514142354074,0.23792285823074102,0.03191089215584167,0.7098067981994598,-0.12467397481506427,-0.04971614052456959,-0.9909514142354074,0.23185645840087632,-0.9704217072054325,0.009713524684661402,0.06655779684226917,50.0,0.21453927201795994,1
93,47,spray,1,-0.07739576064933644,-0.04715412756898035,-0.2643742971869594,0.08081749877100002,-0.025214348589,0.0403095825325061,-0.06033630736433705,0.9973638591655962,-0.03708617811683034,-0.1074904349333174,0.7329895619786368,-0.0403095825325061,0.06033630736433705,-0.9973638591655962,0.2297968330692657,-0.9725612294833339,-0.034016720273211384,0.012685943364841286,50.0,0.22072312649889592,1
94,48,transition,0,-0.07739576064933643,-0.04715412756898035,-0.2643742971869593,0.080817498771,-0.025214348589,0.0403095825325061,-0.06033630736433705,0.9973638591655962,-0.03708617811683033,-0.1074904349333174,0.7329895619786368,-0.0403095825325061,0.06033630736433705,-0.9973638591655962,-0.9643956014140798,-0.26196002282022635,0.011549564957470379,0.03441915115883952,50.0,0.22072312649889592,0
95,48,transition,1,-0.06394992534039205,-0.04787162883892271,-0.265479651757275,0.068757640722,-0.025111510195,0.1767263798961401,0.02948398071280001,0.9838183173381824,0.11277645455574804,-0.0183876481261227,0.7183386655809074,-0.1767263798961401,-0.02948398071280001,-0.9838183173381825,-0.9603379621463856,-0.26393210704576753,0.08947332481472137,0.009239343997719902,50.0,0.22422242723210656,0
96,49,spray,0,-0.06394992534039205,-0.04787162883892271,-0.265479651757275,0.068757640722,-0.025111510195,0.1767263798961401,0.02948398071280001,0.9838183173381824,0.11277645455574804,-0.0183876481261227,0.7183386655809074,-0.1767263798961401,-0.02948398071280001,-0.9838183173381825,-0.9783631142497767,-0.18631901498389603,0.08992557236231961,0.002057368760834708,50.0,0.22422242723210656,1
97,49,spray,1,0.11335966450034124,-0.018740237942208363,-0.2810451949020498,-0.120497810393,0.010046748781000002,0.12467397481506416,0.04971614052456952,0.9909514142354074,0.2380336393154054,0.030975902582361155,0.7099062193333576,-0.12467397481506415,-0.04971614052456952,-0.9909514142354074,-0.9802106008434412,-0.18617971186958948,0.06603018413266135,-0.012818255173896795,50.0,0.22692036930874065,1
98,50,transition,0,0.11335966450034124,-0.018740237942208363,-0.2810451949020498,-0.120497810393,0.010046748781,0.12467397481506416,0.04971614052456952,0.9909514142354074,0.2380336393154054,0.030975902582361155,0.7099062193333576,-0.12467397481506415,-0.04971614052456952,-0.9909514142354074,-0.8341570634067627,0.5474099932283933,0.0385657651000857,-0.05510875288501188,50.0,0.22692036930874065,0
99,50,transition,1,0.11349898841812893,-0.019697624434821922,-0.28094527610291714,-0.120546718656,0.007918295656,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.2578395933014772,-0.015101468397132552,0.7085721139067716,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,-0.8329472948063913,0.5485959342535806,0.05916343553662453,-0.041725206897741424,50.0,0.22792379937944204,0
100,51,spray,0,0.11349898841812893,-0.019697624434821922,-0.28094527610291714,-0.120546718656,0.007918295656,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.2578395933014772,-0.015101468397132552,0.7085721139067716,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,-0.9802451343399589,-0.1840602390731913,0.07154254892087687,0.011089124810353356,50.0,0.22792379937944204,1
101,51,spray,1,-0.05146460770597635,-0.04864256457835568,-0.26852338743172766,0.056697782674,-0.025008671800000003,0.5381745257036705,0.12920453883586144,0.8328711587201478,0.4867099179976942,0.08056197425750576,0.5643477712884202,-0.5381745257036705,-0.12920453883586144,-0.8328711587201478,-0.9405956053892928,-0.1780884232128062,0.288735203172761,-0.01401438863134891,50.0,0.23366257209809138,1
102,52,transition,0,-0.05146460770597635,-0.04864256457835568,-0.26852338743172766,0.056697782674,-0.0250086718,0.5381745257036705,0.12920453883586144,0.8328711587201478,0.4867099179976942,0.08056197425750576,0.5643477712884202,-0.5381745257036705,-0.12920453883586144,-0.8328711587201478,-0.4600581270959051,-0.8395130130337956,0.1942637671762606,0.21407010394357662,50.0,0.23366257209809138,0
103,52,transition,1,-0.047522046630187616,-0.047553033661867625,-0.2792654168436927,0.044637924625,-0.024905833405,0.281982641232647,0.4684197622815762,0.8372984631226382,0.23446059460245938,0.4208667286197086,0.5580330462789456,-0.28198264123264694,-0.4684197622815761,-0.8372984631226381,-0.4091675343901417,-0.8667359230829256,0.2837722817332958,0.028706454998134064,50.0,0.24213551545319104,0
104,53,spray,0,-0.047522046630187616,-0.047553033661867625,-0.2792654168436927,0.044637924625,-0.024905833405,0.281982641232647,0.4684197622815762,0.8372984631226382,0.23446059460245938,0.4208667286197086,0.5580330462789456,-0.28198264123264694,-0.4684197622815761,-0.8372984631226381,0.6861122481562953,-0.6692527284152326,0.0653238776618771,0.2776392613552647,50.0,0.24213551545319104,1
105,53,spray,1,0.1135539154612989,-0.020488683263754456,-0.28093323733468434,-0.120595626919,0.005789842531000001,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.25789452034464716,-0.015892527226065087,0.7085841526750044,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,0.7065426543997199,-0.7039575076086926,-0.04963379363202687,0.05270475808548054,50.0,0.25138696792466214,1
106,54,transition,0,0.1135539154612989,-0.020488683263754456,-0.28093323733468434,-0.120595626919,0.005789842531,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.25789452034464716,-0.015892527226065087,0.7085841526750044,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,0.7260302802132617,-0.6838411564232568,-0.051094104359248035,0.05129032554860544,50.0,0.25138696792466214,0
107,54,transition,1,0.11358726984134537,-0.02126372746842981,-0.28102425912971934,-0.120644535181,0.003661389406,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.25792787472469364,-0.01666757143074044,0.7084931308799693,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,0.7260302802132617,-0.6838411564232568,-0.051094104359248035,0.05129032554860544,50.0,0.25140258958911943,0
108,55,spray,0,0.11358726984134537,-0.02126372746842981,-0.28102425912971934,-0.120644535181,0.003661389406,0.14434060488334827,0.00459615603768937,0.9895173900096887,0.25792787472469364,-0.01666757143074044,0.7084931308799693,-0.14434060488334827,-0.0045961560376893695,-0.9895173900096887,0.054230064055040286,-0.9959004946064796,-0.0016337058392477824,0.07237842220155441,50.0,0.25140258958911943,1
109,55,spray,1,-0.036740980761287075,-0.046377326775795986,-0.27996469954476055,0.032578066576,-0.02480299501,-0.0238690549942153,-0.004950862229321396,0.9997028344347482,-0.060610035755502376,-0.05132818900511738,0.7197381348899876,0.0238690549942153,0.0049508622293213955,-0.9997028344347482,0.0541068105497771,-0.9984607504902256,-0.001826152925126983,-0.012051885666566536,50.0,0.2578148967850954,1
110,56,transition,0,-0.036740980761287075,-0.046377326775795986,-0.27996469954476055,0.032578066576,-0.02480299501,-0.0238690549942153,-0.004950862229321396,0.9997028344347482,-0.060610035755502376,-0.05132818900511738,0.7197381348899876,0.0238690549942153,0.0049508622293213955,-0.9997028344347482,0.45235785478023316,-0.891753210499407,0.003191677840913367,-0.011764181874901644,50.0,0.2578148967850954,0
111,56,transition,1,-0.024692498950878397,-0.04953384904504499,-0.2799321388632111,0.020518208528,-0.024700156616,-0.18769150766777684,-0.21017212510319777,0.9594788042364473,-0.21238400661865525,-0.25970597414824276,0.6795466653732362,0.18769150766777687,0.21017212510319777,-0.9594788042364473,0.44868626658475586,-0.8822811549027084,-0.05165470695597956,-0.1326363039709274,50.0,0.2630330188148927,0
112,57,spray,0,-0.024692498950878397,-0.04953384904504499,-0.2799321388632111,0.020518208528,-0.024700156616,-0.18769150766777684,-0.21017212510319777,0.9594788042364473,-0.21238400661865525,-0.25970597414824276,0.6795466653732362,0.18769150766777687,0.21017212510319777,-0.9594788042364473,0.9721977049300258,0.18593284983298203,0.1130663698358772,-0.08646729956413012,50.0,0.2630330188148927,1
113,57,spray,1,0.11368513306027309,-0.022160218950608077,-0.2809885628875883,-0.120693443444,0.0015329362809999997,0.15335204310363276,-0.041756064411899614,0.9872890062999643,0.2670371761639059,-0.0639162833625077,0.7063004434123761,-0.1533520431036328,0.04175606441189962,-0.9872890062999644,0.9770453170255625,0.19755240223393872,-0.07124423487950904,-0.03577367532769344,50.0,0.273404017574086,1
114,58,transition,0,0.11368513306027309,-0.022160218950608077,-0.2809885628875883,-0.120693443444,0.001532936281,0.15335204310363276,-0.041756064411899614,0.9872890062999643,0.2670371761639059,-0.0639162833625077,0.7063004434123761,-0.1533520431036328,0.04175606441189962,-0.9872890062999644,0.7178914105502102,-0.6915753218617707,-0.06992821767705584,0.038282387889578835,50.0,0.273404017574086,0
115,58,transition,1,0.11371018344373593,-0.022918939532215864,-0.28102812255911197,-0.120742351707,-0.0005955168430000002,0.1533520431036328,-0.04175606441189973,0.9872890062999643,0.2670622265473687,-0.0646750039441156,0.7062608837408524,-0.1533520431036328,0.04175606441189973,-0.9872890062999644,0.7178914105502102,-0.6915753218617707,-0.06992821767705587,0.038282387889578794,50.0,0.273419220855446,0
116,59,spray,0,0.11371018344373593,-0.022918939532215864,-0.28102812255911197,-0.120742351707,-0.000595516843,0.1533520431036328,-0.04175606441189973,0.9872890062999643,0.2670622265473687,-0.0646750039441156,0.7062608837408524,-0.1533520431036328,0.04175606441189973,-0.9872890062999644,0.3479478207045004,-0.9341182030219574,-0.04647719016177308,0.06477165772685041,50.0,0.273419220855446,1
117,59,spray,1,-0.01233746551534272,-0.060771241925733466,-0.2816827514676656,0.008458350478999996,-0.024597318221,-0.1218301979532878,-0.33728813304169514,0.9334849319490436,-0.13416766346863052,-0.3980593749674286,0.6518021804813781,0.1218301979532878,0.33728813304169514,-0.9334849319490437,0.3293040442450976,-0.92644552587745,-0.14086476723471872,-0.1158216360503802,50.0,0.28390914580933513,1
118,60,transition,0,-0.01233746551534272,-0.06077124192573346,-0.2816827514676656,0.008458350479,-0.024597318221,-0.1218301979532878,-0.33728813304169514,0.9334849319490436,-0.13416766346863052,-0.3980593749674286,0.6518021804813781,0.1218301979532878,0.33728813304169514,-0.9334849319490437,0.9701106663084472,-0.16008672989696043,0.033200889854646115,-0.17931880809981388,50.0,0.28390914580933513,0
119,60,transition,1,-0.00139957554048679,-0.06137071846767442,-0.2836166259368612,-0.0036015075700000006,-0.024494479826,-0.05237998202604387,-0.36193692430290064,0.9307298213279231,-0.053779557566530654,-0.4233076427705751,0.6471131953910619,0.05237998202604387,0.3619369243029007,-0.9307298213279231,0.9704866183233096,-0.1533643841292642,-0.0024209300614876426,-0.186089302308531,50.0,0.28559695020306847,0
120,61,spray,0,-0.0013995755404867904,-0.06137071846767442,-0.2836166259368612,-0.00360150757,-0.024494479826,-0.05237998202604387,-0.36193692430290064,0.9307298213279231,-0.053779557566530654,-0.4233076427705751,0.6471131953910619,0.05237998202604387,0.3619369243029007,-0.9307298213279231,0.8985796927207135,0.39739079819984474,0.09887348778251588,-0.15766776065435548,50.0,0.28559695020306847,1
121,61,spray,1,0.11373008888582439,-0.02367453228893906,-0.281072490586022,-0.12079125997,-0.0027239699679999993,0.1533520431036328,-0.04175606441189973,0.9872890062999643,0.2670821319894572,-0.06543059670083878,0.7062165157139423,-0.1533520431036328,0.041756064411899725,-0.9872890062999643,0.9055114941754417,0.41676544610384975,-0.06111821304723079,-0.05118653029783504,50.0,0.2952824322540871,1
122,62,transition,0,0.11373008888582439,-0.02367453228893906,-0.281072490586022,-0.12079125997,-0.002723969968,0.1533520431036328,-0.04175606441189973,0.9872890062999643,0.2670821319894572,-0.06543059670083878,0.7062165157139423,-0.1533520431036328,0.041756064411899725,-0.9872890062999643,0.6438015799980978,-0.7610282706588073,-0.06567028384962659,0.04519856932611199,50.0,0.2952824322540871,0
123,62,transition,1,0.11370992445948411,-0.02456748435289037,-0.28126706102646404,-0.120840168232,-0.004852423093,0.15180303147776517,-0.04994641138695534,0.9871480110012509,0.2655129559372493,-0.07451389573984571,0.7058809499747869,-0.15180303147776517,0.04994641138695534,-0.9871480110012509,0.6435248324299591,-0.7612159979576221,-0.06829336668989894,0.041976309574968326,50.0,0.2954669112385598,0
124,63,spray,0,0.11370992445948411,-0.02456748435289037,-0.28126706102646404,-0.120840168232,-0.004852423093,0.15180303147776517,-0.04994641138695534,0.9871480110012509,0.2655129559372493,-0.07451389573984571,0.7058809499747869,-0.15180303147776517,0.04994641138695534,-0.9871480110012509,0.44771827718599344,-0.8905741685981192,-0.05658661302414817,0.05677983555655898,50.0,0.2954669112385598,1
125,63,spray,1,0.009161671725446668,-0.05875595323622554,-0.28220557533744267,-0.015661365617999995,-0.024391641430999998,-0.02232079550895745,-0.37227327031582425,0.9278547269353155,-0.013159123783510782,-0.43102922355204976,0.6456491515978728,0.02232079550895745,0.37227327031582425,-0.9278547269353155,0.4278256632910665,-0.8836812577492049,-0.16568753762015734,-0.09284544366694181,50.0,0.3045968439111846,1
126,64,transition,0,0.009161671725446671,-0.05875595323622555,-0.28220557533744267,-0.015661365618,-0.024391641431,-0.02232079550895745,-0.37227327031582425,0.9278547269353155,-0.013159123783510779,-0.4310292235520498,0.6456491515978728,0.02232079550895745,0.37227327031582425,-0.9278547269353155,0.9429223983808219,0.27354106474059076,0.06373862255018826,-0.17891345541279716,50.0,0.3045968439111846,0
127,64,transition,1,0.019859441836039927,-0.058094007988177876,-0.2790773987395807,-0.027721223667,-0.024288803037,0.028911980425620168,-0.3368198499839211,0.9411251171043505,0.04877142226166009,-0.394913857972099,0.6620477183647698,-0.028911980425620164,0.3368198499839211,-0.9411251171043505,0.9448762149857002,0.2788754146683999,0.03431645498456175,-0.16810658037422954,50.0,0.30606771102366415,0
128,65,spray,0,0.019859441836039927,-0.058094007988177876,-0.2790773987395807,-0.027721223667,-0.024288803037,0.028911980425620168,-0.3368198499839211,0.9411251171043505,0.04877142226166009,-0.394913857972099,0.6620477183647698,-0.028911980425620164,0.3368198499839211,-0.9411251171043505,0.8741256641503219,0.45438626940735544,0.06582451068156668,-0.1584442338532932,50.0,0.30606771102366415,1
129,65,spray,1,0.113704920791095,-0.02531592811221355,-0.28128447977314924,-0.120889076495,-0.0069808762180000004,0.1511984560148623,-0.058954126797139184,0.9867438562424946,0.26490337680595727,-0.08427005490935273,0.7054593764693453,-0.15119845601486226,0.058954126797139184,-0.9867438562424946,0.8784300510019613,0.47088488361587816,-0.05287881473140632,-0.06190236531308289,50.0,0.31368603541202705,1
130,66,transition,0,0.113704920791095,-0.025315928112213545,-0.28128447977314924,-0.120889076495,-0.006980876218,0.1511984560148623,-0.058954126797139184,0.9867438562424946,0.26490337680595727,-0.08427005490935273,0.7054593764693453,-0.15119845601486226,0.058954126797139184,-0.9867438562424946,0.7039826941463442,-0.7055354664818078,-0.07451152965784677,0.03280402150347705,50.0,0.31368603541202705,0
131,66,transition,1,0.11364804338590184,-0.026267858217577322,-0.2814789105301571,-0.120937984758,-0.009109329343,0.1510778493238371,-0.07742015005770453,0.9854854660565657,0.26472589270973895,-0.10368800827528185,0.7040065555264086,-0.1510778493238371,0.07742015005770453,-0.9854854660565657,0.7032625667695274,-0.705807689961663,-0.08103364951130375,0.02628335249918352,50.0,0.3140754961172172,0
132,67,spray,0,0.11364804338590184,-0.026267858217577322,-0.2814789105301571,-0.120937984758,-0.009109329343,0.1510778493238371,-0.07742015005770453,0.9854854660565657,0.26472589270973895,-0.10368800827528185,0.7040065555264086,-0.1510778493238371,0.07742015005770453,-0.9854854660565657,0.5039732764539175,-0.859507806624574,-0.07186273811984856,0.04574946821150186,50.0,0.3140754961172172,1
133,67,spray,1,0.03116334077617361,-0.05610108289390074,-0.27809278884273664,-0.039781081715,-0.024185964642,0.13693988533373055,-0.2147370023725839,0.9670240367316738,0.16810322610990416,-0.2708380852664846,0.6889312478889371,-0.13693988533373055,0.21473700237258386,-0.9670240367316738,0.49741482145946186,-0.8579571747810543,-0.12829079654247008,0.00542707625353049,50.0,0.31794860096162264,1
134,68,transition,0,0.03116334077617361,-0.05610108289390074,-0.27809278884273664,-0.039781081715,-0.024185964642,0.13693988533373055,-0.2147370023725839,0.9670240367316738,0.16810322610990416,-0.2708380852664846,0.6889312478889371,-0.13693988533373055,0.21473700237258386,-0.9670240367316738,0.9514878873323868,0.2796119071598851,-0.03571568933812632,-0.12333844157141577,50.0,0.31794860096162264,0
135,68,transition,1,0.042744467338653565,-0.050515244899861214,-0.27930265987024727,-0.051840939764,-0.024083126247,0.18722468292150468,-0.17973066997092765,0.9657348520048056,0.22996915026015824,-0.23024591487078888,0.6864321921345583,-0.18722468292150468,0.17973066997092768,-0.9657348520048056,0.9500584711066717,0.2832954773392193,-0.0645852668982511,-0.11384778125760263,50.0,0.3194293253989251,0
136,69,spray,0,0.042744467338653565,-0.050515244899861214,-0.27930265987024727,-0.051840939764,-0.024083126247,0.18722468292150468,-0.17973066997092765,0.9657348520048056,0.22996915026015824,-0.23024591487078888,0.6864321921345583,-0.18722468292150468,0.17973066997092768,-0.9657348520048056,0.7892627910051099,0.5999430579123547,-0.02031876679804694,-0.12930476291847817,50.0,0.3194293253989251,1
137,69,spray,1,0.11360263693023105,-0.02718166233023877,-0.2816794111153777,-0.12098689302000001,-0.011237782468,0.14659847108456334,-0.10227182112793759,0.9838949958602512,0.2602011080147944,-0.12945348345817637,0.7022155847448734,-0.14659847108456336,0.10227182112793759,-0.9838949958602512,0.7928906502761784,0.6027204282540491,-0.027519219189071794,-0.08541191161131016,50.0,0.32155744202937897,1
138,70,transition,0,0.113602636930231,-0.02718166233023877,-0.2816794111153777,-0.12098689302,-0.011237782468,0.14659847108456334,-0.10227182112793759,0.9838949958602512,0.26020110801479435,-0.12945348345817637,0.7022155847448734,-0.14659847108456336,0.10227182112793759,-0.9838949958602512,0.7047936459259493,-0.7037140147762678,-0.088357390453153,0.0156675978434317,50.0,0.32155744202937897,0
139,70,transition,1,0.11358097842244215,-0.028012868956281817,-0.28187726017476417,-0.121035801283,-0.013366235593,0.14659847108456317,-0.10227182112793759,0.9838949958602512,0.26017944950700533,-0.13028469008421942,0.7020177356854871,-0.1465984710845632,0.1022718211279376,-0.9838949958602512,0.7047936459259493,-0.7037140147762678,-0.08835739045315294,0.01566759784343164,50.0,0.3215745360961442,0
140,71,spray,0,0.11358097842244215,-0.028012868956281817,-0.28187726017476417,-0.121035801283,-0.013366235593,0.14659847108456317,-0.10227182112793759,0.9838949958602512,0.26017944950700533,-0.13028469008421942,0.7020177356854871,-0.1465984710845632,0.1022718211279376,-0.9838949958602512,0.5946648927563668,-0.7989500380206414,-0.08512902135282757,0.028382244333108195,50.0,0.3215745360961442,1
141,71,spray,1,0.054753186230682455,-0.04374124276266648,-0.28183725517033364,-0.063900797813,-0.023980287852,0.14423363303891634,-0.27426517650371973,0.9507761419270988,0.1989868192695988,-0.31800641926638623,0.6689388867567652,-0.14423363303891634,0.27426517650371973,-0.9507761419270988,0.5850934754977046,-0.7956467155047938,-0.1551220245096866,-0.02343259585421129,50.0,0.32557844397964825,1
142,72,transition,0,0.054753186230682455,-0.04374124276266648,-0.28183725517033364,-0.063900797813,-0.023980287852,0.14423363303891634,-0.27426517650371973,0.9507761419270988,0.1989868192695988,-0.31800641926638623,0.6689388867567652,-0.14423363303891634,0.27426517650371973,-0.9507761419270988,0.037024189722599556,-0.9869231380097105,-0.1414917765824131,0.0677643431016866,50.0,0.32557844397964825,0
