trajectory_index,u,v,x,y,z
924,18.3946654823164,10.709168789180495,-3.45786338668349,7.591627545712824,-26.20274463263847
925,18.396937495568377,10.02260366126556,-1.000344564560145,7.09000319142226,-26.938891453334705
926,18.399209508820352,9.336038533350624,-1.482133696675069,6.597805601970559,-26.7948611308656
927,18.401481522072324,8.649473405435689,-2.46182098293788,6.127982898468675,-26.481403313876914
928,18.4037535353243,7.962908277520754,-2.193333838805505,5.635600611180193,-26.54410677681411
929,18.406025548576274,7.276343149605818,2.464350994754836,5.119549949356885,-27.951719638192465
930,18.408297561828245,6.589778021690883,-4.645453722087786,4.692614403524808,-25.81428433069912
931,18.41056957508022,5.903212893775947,-2.5793506191854094,4.1994985055774,-26.4254725748712
932,18.412841588332196,5.216647765861012,-1.3743384193487962,3.715088741022704,-26.780222313847588
933,18.415113601584167,4.530082637946077,0.7102752410206172,3.2082070192378342,-27.4020962500243
934,18.417385614836142,3.8435175100311447,-0.25821267098979406,2.7280238088018516,-27.09573999429432
935,18.419657628088117,3.1569523821162093,-2.380380070192136,2.263553309841107,-26.46204072421719
936,18.421929641340093,2.470387254201274,-2.24347937952268,1.787753848951076,-26.489501558645816
937,18.424201654592064,1.7838221262863385,-4.431488099961413,1.3342846590951265,-25.83179125864554
938,18.42647366784404,1.0972569983714031,0.33379781362671945,0.780579182990902,-27.269376401488447
939,18.428745681096014,0.4106918704564677,-1.3869694561778023,0.31865260548863494,-26.76244665710875
940,18.431017694347986,-0.27587325745846414,-1.2034447700014013,-0.16905132851301163,-26.819666983458166
941,18.43328970759996,-0.9624383853733995,-1.1978300722310335,-0.6495946673031814,-26.803153521197107
942,18.435561720851936,-1.649003513288335,-2.319860276791348,-1.127567719747452,-26.454211421534946
943,18.437833734103908,-2.335568641203267,-2.760551781086017,-1.6016007474582636,-26.303888720677886
944,18.440105747355883,-3.022133769118202,-1.3998337789773738,-2.1095041837080926,-26.697597307829298
945,18.442377760607858,-3.7086988970331376,-0.35362193611982506,-2.6108288280076812,-26.98999258697284
946,18.444649773859833,-4.395264024948073,-1.7086641262947564,-3.0639886349169356,-26.561175524696022
947,18.446921787111805,-5.081829152863008,-0.9045955833027076,-3.5489744462863193,-26.801921035006124
