vertex_index,x,y,z,geodesic_distance
12614,93.54096222,204.8796082,1011.633423,182.1307518
12615,89.06962585,210.4627228,1024.041748,182.1297278
12616,89.01988983,213.0861053,1024.153931,182.1269909
12617,88.85243225,215.7305145,1024.187744,182.1242469
12618,88.55780029,218.3922272,1024.136719,182.121489
12619,88.13201904,221.0655518,1023.998291,182.1187124
12620,87.57069397,223.7440033,1023.769592,182.1159126
12621,86.87001038,226.4204254,1023.448242,182.1130855
12622,86.02636719,229.0870209,1023.031921,182.1102271
12623,85.03630066,231.7350159,1022.51886,182.107334
12624,83.89692688,234.3547058,1021.907837,182.1044036
12625,82.60571289,236.9356995,1021.197937,182.1014334
12626,81.16491699,239.4650879,1020.391602,182.0984262
12627,79.62208557,241.9152527,1019.520996,182.0954317
12628,77.99466705,244.2733917,1018.597473,182.0924661
12629,66.84767914,257.2005005,1021.279907,182.0798845
12630,68.80229187,255.3681488,1022.461548,182.0826323
12631,70.69432068,253.4121552,1023.600952,182.0854114
12632,75.92647552,246.8449707,1026.724121,182.0939284
12633,74.26234436,249.1446991,1025.735596,182.0910603
12634,72.51664734,251.3359528,1024.693604,182.0882212
12635,60.8899231,263.1734314,1026.593872,182.076146
12636,62.94208145,261.5766296,1027.889526,182.078783
12637,64.93797302,259.8469543,1029.145508,182.0814463
12638,50.54461288,276.6388245,1070.318481,182.083483
12639,52.10342407,274.7745361,1063.443604,182.0824564
12640,53.73635483,272.7410583,1056.383789,182.0813752
12641,55.44009399,270.5513611,1049.156738,182.0802264
12642,57.20740128,268.2183228,1041.776001,182.0789911
12643,59.02838135,265.7547302,1034.252319,182.0776442
12644,49.03754044,278.3212891,1076.97229,182.0844475
12645,46.99599075,279.9406433,1075.467651,182.0821868
12646,44.85541153,281.3575439,1073.890991,182.0799262
12647,42.62947464,282.5629272,1072.252319,182.0776649
12648,40.33323669,283.5513611,1070.562622,182.0754023
12649,37.98648071,284.3435669,1068.835938,182.073137
12650,33.27908707,285.8616943,1065.372192,182.0685895
12651,5.077356339,295.0540466,1044.616211,182.0411634
12652,-13.69251919,301.2676086,1030.794922,182.0235913
12653,23.87075996,288.9095154,1058.448975,182.0594459
12654,-51.2040329,313.9091492,1003.1698,181.9903253
12655,-32.44919205,307.5525513,1016.980164,182.0062486
12656,-55.89379883,315.5092773,999.7178345,181.9865544
12657,-58.23903275,316.3109741,997.9918823,181.9847016
12658,-60.58978271,317.0873108,996.2619629,181.98287
12659,-62.97681427,317.6470032,994.5047607,181.9810547
12660,-65.38931274,317.9608154,992.7278442,181.9792546
12661,-67.81044006,318.0351562,990.9436646,181.97747
12662,-70.23036957,317.8518677,989.1605835,181.9756963
12663,-72.63197327,317.4231873,987.3909912,181.9739335
12664,178.6509399,-47.27730179,691.8338623,102.5597249
12665,174.3074341,-59.69551086,696.8689575,100.9096009
12666,175.8055573,-55.45627975,697.1234741,102.8877891
12667,177.1981659,-51.1950531,697.3710938,105.034445
12668,170.9819641,-67.75951385,701.9419556,102.5914731
12669,172.6713104,-63.57040787,702.2579956,104.1662114
12670,167.3516235,-75.80672455,706.8887939,105.3413707
12671,169.2362366,-71.65985107,707.2631836,106.4556644
12672,165.4863586,-79.75746918,712.1660767,109.7791933
12673,159.1137543,-91.96772003,716.5161133,114.0709123
12674,161.4060059,-87.88906097,716.9946899,114.1177781
12675,163.5839233,-83.78514862,717.4661255,114.4870898
12676,157.281311,-96.19448853,727.65271,125.1523916
12677,150.0392151,-108.996376,738.0403442,138.1451312
12678,152.8395691,-104.8924942,738.6223145,137.3616185
12679,155.4643402,-100.7725143,739.2098389,136.8698081
12680,147.8645172,-113.9792938,750.0710449,150.7526005
12681,142.2152405,-123.3873215,762.151062,165.2041678
12682,145.5006256,-119.2604752,762.7197266,164.0628919
12683,138.7087402,-127.4898911,761.6115723,166.5936756
12684,134.9676514,-131.5695953,761.1075439,168.2177646
12685,127.7030334,-141.1779175,773.9793091,183.2000775
12686,123.2377243,-145.2196198,773.5185547,183.9025972
12687,135.395401,-132.2826538,767.9393311,174.6717823
12688,131.8760223,-137.1226807,774.4500122,182.5101131
12689,118.4568024,-149.2515564,773.039856,183.9055117
12690,113.371994,-153.250946,772.5200806,183.1556547
12691,103.7012558,-160.1883545,771.9022827,182.8516176
12692,108.3873444,-156.9311218,772.1123047,182.9313535
12693,101.1208267,-164.7437134,786.1404419,182.8122304
12694,97.28958893,-167.2726135,786.3127441,182.7455253
12695,105.3417282,-161.8456726,786.1896973,182.8923496
12696,95.56611633,-171.7346649,801.3898315,182.6932378
12697,85.11077881,-178.7318268,801.8521118,182.557396
12698,89.46472168,-177.7823486,809.2745361,182.6018979
12699,92.96258545,-175.369339,809.1766968,182.6435494
12700,88.72520447,-176.3617096,801.7802734,182.6021503
12701,78.0683136,-185.1657257,809.2028198,182.4772294
12702,82.03371429,-182.695694,809.2689819,182.5187437
12703,74.62020874,-189.3491058,816.6126099,182.444274
12704,62.94595718,-200.1988373,831.4100342,182.3578843
12705,71.02265167,-193.6399384,824.083313,182.4143977
12706,67.2780838,-197.9808197,831.5797119,182.3876351
12707,58.96445465,-204.4256439,838.8330078,182.336897
12708,50.27287674,-210.4573364,845.8696899,182.2943421
12709,54.81150055,-208.6404114,846.1873779,182.3180039
12710,45.6739006,-212.1154022,845.5523071,182.2713134
12711,41.01964188,-213.6128082,845.234375,182.2489295
12712,36.31483841,-214.9477692,844.9151611,182.2271968
12713,17.30277634,-221.2789307,850.4349976,182.1611335
12714,22.16004753,-220.5627441,850.8717041,182.1794635
12715,26.98605728,-219.6810303,851.3060913,182.1983477
12716,12.41927719,-221.8286743,849.9969482,182.1433607
12717,7.514083385,-222.2111969,849.5581055,182.126144
12718,2.592021227,-222.425705,849.1193848,182.1094826
12719,-2.342274666,-222.4714508,848.6814575,182.0933739
12720,31.7762146,-218.634964,851.7379761,182.2177848
12721,-17.02692223,-224.6812439,853.3811646,182.0640792
12722,-12.09438419,-225.0792236,853.9342651,182.0782633
12723,-7.158479214,-225.3106232,854.4902344,182.092927
12724,-21.91904831,-227.3495636,858.7011719,182.0648272
12725,-46.19518661,-226.2447968,860.5651245,182.0180362
12726,-41.41997528,-227.4361115,861.3552856,182.0292469
12727,-36.6098938,-228.473465,862.1511841,182.040831
12728,-31.76993752,-229.3556976,862.9519653,182.0527905
12729,-26.90461922,-230.0827789,863.7568359,182.0651288
12730,-51.18448257,-228.4004822,864.8466797,182.0195732
12731,-56.2730484,-230.3955688,868.8483276,182.0203629
12732,-61.45385361,-232.1723785,872.5649414,182.020436
12733,-86.06452179,324.5513,1019.377014,181.9794461
12734,-87.22381592,324.0599365,1018.519775,181.9785354
12735,-88.84095001,324.5951843,1024.524292,181.9798669
12736,-95.26524353,320.2172241,1019.814819,181.97429
12737,-93.23609161,321.9195862,1021.302673,181.9761634
12738,-93.1032486,322.8443604,1025.609009,181.9778643
12739,-93.56816864,322.5270081,1025.260376,181.9774537
12740,-94.03704834,322.0646667,1024.356567,181.9768183
12741,-92.16558075,323.4842834,1026.312012,181.9786875
12742,-92.02880096,323.5640259,1026.414673,181.9788038
12743,-90.75333405,324.3070068,1027.37085,181.9798842
12744,-90.92313385,324.2080994,1027.24353,181.9797409
12745,-97.16819763,318.306427,1018.418335,181.9724059
12746,-99.83018494,313.8341064,1012.809753,181.968094
12747,-100.5576782,313.937561,1015.927551,181.9686128
12748,-98.93546295,316.2072754,1017.120239,181.9705125
12749,-101.329895,311.4442444,1011.698242,181.9662363
12750,-82.07939911,324.5214539,1015.209534,181.9799336
12751,-83.27152252,324.1768188,1014.32312,181.9790315
12752,-80.46196747,323.4894714,1009.350769,181.9786037
12753,-78.83360291,322.2227478,1003.553162,181.9772623
12754,-75.99291992,321.0230713,998.7068481,181.9767811
12755,-74.32727814,319.3248901,993.0214233,181.9753779
12756,-84.88652802,324.9687195,1020.247681,181.9803557
12757,-105.0555191,306.2009583,1016.315369,181.963273
12758,-105.525856,304.9028931,1016.24884,181.9624048
12759,-105.9565735,303.3587646,1015.918823,181.9613586
12760,-103.327713,308.9524231,1013.887024,181.9648148
12761,-100.6752167,-297.3668823,1001.329773,182.122647
12762,-101.340271,-294.5792542,997.2440186,182.1178227
12763,-101.3462753,-297.5898438,1004.426941,182.1235453
12764,-102.01194,-297.7511597,1007.553467,182.1244308
12765,-102.6727295,-297.8496704,1010.70929,182.1253076
12766,-103.329216,-297.8840942,1013.894409,182.1261825
12767,-103.9819031,-297.8532715,1017.109009,182.1270693
12768,-100.6965561,-294.2729492,994.1737671,182.1169243
12769,-100.0445404,-293.9086304,991.1347046,182.1160022
12770,-105.227478,-294.762085,1016.481018,182.1221593
12771,-105.0958099,-295.1201477,1016.581543,182.1227408
12772,-104.5026398,-296.734375,1017.034302,182.1253211
12773,-99.38381958,-293.4875793,988.12677,182.1150565
12774,-97.92549133,-295.8834534,989.2335205,182.1188943
12775,-96.34325409,-298.1638489,990.430542,182.1227222
12776,-95.60649872,-297.6162109,987.5007324,182.1217274
12777,-94.86191559,-297.0144653,984.5980835,182.1207157
12778,-93.34707642,-295.6532898,978.8742065,182.1186484
12779,-91.79413605,-294.090271,973.2587891,182.1165201
12780,-90.19846344,-292.3353577,967.7512207,182.114325
12781,-88.5604248,-290.3984375,962.3567505,182.1120582
12782,-86.89146423,-288.2893066,957.0859985,182.1097074
12783,-85.19608307,-286.0179443,951.9348755,182.1072606
12784,-83.48023224,-283.5942688,946.8966675,182.1047017
12785,-81.75070953,-281.0281067,941.9632568,182.102012
12786,-80.01628876,-278.3294067,937.1246338,182.0991677
12787,-78.28646088,-275.5081177,932.3690186,182.0961412
12788,-76.57219696,-272.5741272,927.6837158,182.0928997
12789,-74.88491058,-269.5373535,923.0549927,182.0894064
12790,-73.23715973,-266.4077148,918.4689331,182.0856197
12791,-71.64143372,-263.1950378,913.9118652,182.0814955
12792,-62.72690582,-255.3302765,902.1967773,182.0762855
12793,-67.86962128,-261.1175232,910.428894,182.0816691
12794,-64.12229156,-258.8167725,906.852478,182.0815529
12795,-61.43487167,-251.8046265,897.5228882,182.0704473
12796,-60.25580215,-248.2500153,892.824646,182.0639868
12797,-62.9056015,-239.2099152,881.9302368,182.0387151
12798,-59.19741821,-244.6764374,888.0975342,182.0568456
12799,-58.26622772,-241.0940704,883.3380737,182.0489652
12800,-62.1144104,-235.6881866,877.2652588,182.0299786
12801,179.6685333,-42.61368561,697.8444214,109.7573026
12802,178.4856567,-46.91365433,697.6115112,107.3269366
12803,180.5935974,-38.02835846,703.9814453,117.1677265
12804,179.5333557,-42.32641983,703.7166748,114.6518278
12805,181.3058777,-33.24082565,722.3308105,134.6887266
12806,180.3937531,-37.51453781,721.9935913,132.3194285
12807,180.4876556,-37.80978775,709.9372559,122.3435744
12808,181.2878418,-33.16515732,747.1878052,155.6311088
12809,181.2866821,-33.12831879,734.6380615,144.9879384
12810,181.2083893,-33.33935165,760.0282593,166.5698066
12811,183.9333954,-7.560610294,775.0684204,183.0201616
12812,183.6457214,-11.9155941,774.8082886,183.3388445
12813,183.2737885,-16.2665844,774.5280151,183.7463934
12814,182.817276,-20.6139679,774.2279053,182.9394856
12815,182.275528,-24.95828247,773.9077759,181.9681875
12816,181.6481628,-29.29994392,773.5679932,179.9876569
12817,180.9344788,-33.63936996,773.2084961,177.9979708
12818,183.6287384,-7.62343359,781.7481079,183.0382404
12819,183.5339966,1.119226694,788.9406128,182.9108369
12820,183.2295837,-7.695584774,788.5170898,182.9927898
12821,183.4227142,-3.29050374,788.7386475,182.9508681
12822,182.9967804,5.534172535,795.9470825,182.8431758
12823,182.9965363,5.534172535,795.9494629,182.8431668
12824,182.6175079,5.534172535,800.6768799,182.8261431
12825,181.5961914,10.03742313,809.758606,182.7616432
12826,182.3729553,5.534172535,802.8743896,182.8185203
12827,182.3727112,5.534172535,802.8770142,182.8185114
12828,180.3948822,19.13633919,816.5861206,182.676394
12829,180.5684204,14.60599995,816.7548828,182.7095058
12830,180.6656036,10.07202339,816.9057007,182.742268
12831,178.7454376,28.37446404,823.5137329,182.5987492
12832,179.063797,23.81277084,823.7022095,182.6301476
12833,179.3075714,19.24806976,823.8731079,182.661425
12834,177.4944611,28.57246971,830.9487305,182.5877657
12835,175.6805115,33.42103958,838.3306885,182.5490569
12836,176.0552216,28.78043175,838.5003052,182.5763266
12837,174.0517578,33.68178177,846.0194092,182.5390087
12838,171.3015747,43.40192795,853.5194092,182.4805465
12839,168.1275635,53.30139542,861.1646729,182.4282489
12840,165.9136353,53.77933502,869.2914429,182.4229691
12841,162.164032,63.96582794,877.2526245,182.3784216
12842,161.4219818,68.80480194,877.0949707,182.3593779
12843,158.0625153,74.33113861,885.3745728,182.3389779
12844,158.8278961,69.45094299,885.5189209,182.3566401
12845,151.8292694,94.66728973,893.3582153,182.2728561
12846,152.7680054,89.77458191,893.5146484,182.2883561
12847,153.6538849,84.87174225,893.6622925,182.3042907
12848,154.4864044,79.95936584,893.8010254,182.3203467
12849,155.2658081,75.03804779,893.9309692,182.3368178
12850,152.2099915,85.27919769,898.0030518,182.303863
12851,148.9910736,95.58480835,902.1130371,182.2737163
12852,147.4827423,96.04850769,906.5183716,182.2739636
12853,145.9149628,96.51490784,910.9370117,182.2740683
12854,144.2879028,96.9836731,915.3649292,182.2740422
12855,142.6018372,97.45439911,919.7985229,182.2738972
12856,140.8571014,97.92667389,924.2339478,182.2736446
12857,139.0542603,98.40008545,928.6673584,182.2732958
12858,137.1941833,98.87424469,933.0950317,182.2728612
12859,116.7932358,175.5110321,945.2045898,182.1289184
12860,118.3678131,166.94841,950.1560669,182.1464072
12861,117.0077286,171.7299194,950.0031738,182.1386577
12862,124.8771515,122.1773911,955.069397,182.228458
12863,119.7507935,133.8483429,963.8598633,182.2099573
12864,122.8623352,122.7576141,959.4413452,182.22862
12865,115.2014389,140.3922424,972.5690308,182.201947
12866,117.7410431,134.4801483,968.2005005,182.2103434
12867,114.6375198,145.6406097,972.619751,182.193415
12868,118.1445389,162.929184,954.8237915,182.1561127
12869,116.8931656,154.5147247,963.8960571,182.175062
12870,117.6498795,158.7825165,959.4038696,182.1656475
12871,116.5928802,163.7543793,959.335022,182.157647
12872,114.001091,150.8507385,972.6580811,182.1851059
12873,116.9379883,167.8090363,954.7139282,182.1482299
12874,130.0772095,110.67733,946.2833252,182.2491433
12875,128.0752411,111.2049789,950.6773682,182.2489841
12876,115.5747147,176.4440765,949.8280029,182.131182
12877,135.27771,99.34872437,937.5133057,182.2723514
12878,133.306076,99.82318115,941.9187012,182.2717752
12879,103.3743591,179.7602844,990.0995483,182.1513177
12880,101.9982071,189.8557892,990.1722412,182.1383858
12881,104.2807922,183.9163055,985.8079834,182.1437372
12882,100.4753342,190.812088,994.4896851,182.1393604
12883,105.8276215,182.9912415,981.4328003,182.1426177
12884,107.3399124,182.0615845,977.0181885,182.1413843
12885,108.8153076,181.1282349,972.5661011,182.1400308
12886,110.2517166,180.1923828,968.0786743,182.1385526
12887,113.0006866,178.3171234,959.0079956,182.1351834
12888,111.6474228,179.2550049,963.5584106,182.1369409
12889,114.310257,177.3798218,954.4302368,182.1332684
12890,92.07388306,205.8798981,1015.775818,182.1314025
12891,90.58945465,206.8662872,1019.868713,182.1319666
12892,97.34809113,192.70047,1002.990479,182.1410498
12893,98.92436218,191.7606964,998.7628784,182.1402481
12894,95.74940491,193.6303711,1007.171387,182.1417755
12895,94.13113403,194.549118,1011.304504,182.1424273
12896,89.0904007,207.8373108,1023.911499,182.1324855
12897,87.57930756,208.7917633,1027.902832,182.1329306
12898,86.1177063,212.4024353,1032.001831,182.1305907
12899,86.14781189,215.0758209,1032.142944,182.1278646
12900,86.05834198,217.7710876,1032.203247,182.1251368
12901,85.83992004,220.4841614,1032.176392,182.122401
12902,85.4883728,223.2090607,1032.059448,182.1196528
12903,84.99967194,225.9390106,1031.849854,182.1168879
12904,84.36977386,228.6665802,1031.545044,182.1141022
12905,83.59509277,231.3835297,1031.1427,182.1112918
12906,82.67217255,234.0808868,1030.640869,182.1084533
12907,81.59812927,236.7487183,1030.03833,182.1055839
12908,80.37017822,239.3762207,1029.333862,182.1026809
12909,78.99057007,241.9503021,1028.529663,182.0997463
12910,77.50379181,244.4442291,1027.656128,182.096824
12911,66.87110138,257.9859314,1030.357788,182.0841373
12912,68.73475647,255.9967957,1031.522217,182.0868563
12913,70.52164459,253.8838654,1032.634277,182.0896029
12914,75.36175537,246.8695374,1035.619507,182.0979997
12915,73.84007263,249.3124847,1034.685791,182.0951753
12916,72.22502899,251.6532898,1033.689697,182.0923759
12917,61.07031631,264.1385498,1035.584229,182.0802277
12918,63.04877472,262.3829651,1036.871094,182.0828354
12919,64.95710754,260.4906311,1038.108521,182.0854682
12920,50.96822357,276.5116882,1078.396362,182.0867094
12921,52.50095749,274.8722229,1071.744751,182.0858027
12922,54.08185196,273.0461121,1064.864136,182.0848323
12923,55.734272,271.0466003,1057.791748,182.0838057
12924,57.45502853,268.8867188,1050.545288,182.0827095
12925,59.23687744,266.5795898,1043.13916,182.0815252
12926,49.45819855,277.9513245,1084.812378,182.0875566
12927,47.55731964,279.809021,1083.398438,182.0853534
12928,45.53364944,281.4673462,1081.895142,182.0831483
12929,43.40019226,282.9115601,1080.312134,182.0809397
12930,41.17291641,284.130249,1078.661011,182.0787271
12931,38.86907578,285.116394,1076.954102,182.0765099
12932,36.51239777,285.8970337,1075.208496,182.0742871
12933,31.78640556,287.3959351,1071.70752,182.0698159
12934,-15.30746174,302.7450256,1036.79834,182.0250863
12935,3.49984479,296.5231934,1050.746338,182.042689
12936,-34.09339905,309.0814514,1022.861023,182.0078609
12937,22.34511948,290.4121094,1064.713135,182.060797
12938,-52.87643433,315.5328979,1008.930786,181.9918536
12939,-57.5740242,317.1634521,1005.449158,181.9880582
12940,-59.92328262,317.9812012,1003.708618,181.9861926
12941,-62.27770996,318.7761536,1001.964233,181.9843481
12942,-64.66550446,319.3695984,1000.194092,181.9825222
12943,-67.07628632,319.734436,998.4052734,181.9807149
12944,-69.49589539,319.8707275,996.6084595,181.9789263
12945,-70.70841217,319.8353882,995.7081909,181.9780355
12946,-71.91963959,319.7310181,994.8088989,181.9771468
12947,174.2541199,-59.35928345,702.5665283,105.9344957
12948,175.7309418,-55.12779999,702.8670044,107.8782157
12949,177.1026764,-50.87747955,703.1591187,109.9899857
12950,171.0123596,-67.49028015,707.6298828,107.8100873
12951,172.6809692,-63.29998398,707.9882812,109.3712188
12952,167.460556,-75.62304688,712.5872803,110.66529
12953,169.3247833,-71.4670105,713.0003052,111.8094963
12954,165.648819,-79.6581955,717.9296265,115.1582381
12955,159.6456451,-92.09456635,728.1956787,125.0597763
12956,161.8932495,-87.97190857,728.7305908,125.2503103
12957,164.0262909,-83.8286438,729.256897,125.712071
12958,157.9197845,-96.63891602,739.7965698,136.6484069
12959,150.8041229,-109.8455811,750.666748,149.8900265
12960,153.5570526,-105.6914597,751.2740479,149.3075759
12961,156.1279907,-101.5206299,751.883728,148.9890269
12962,148.5780792,-115.1079407,763.3112183,163.1736322
12963,142.5709686,-124.0731354,769.0040283,171.6152517
12964,139.0998077,-128.1907501,768.4556274,173.0342494
12965,145.8216248,-119.9287796,769.5784302,170.5324652
12966,128.1491089,-142.0016785,781.1313477,183.3150085
12967,124.2242661,-146.9091644,787.9664917,183.2729717
12968,119.6103058,-150.9194336,787.453186,183.2516006
12969,135.7812195,-133.0470123,774.944519,181.5196007
12970,132.2610626,-137.9451447,781.6169434,183.1848466
12971,114.712265,-154.8869019,786.901001,183.123106
12972,109.8967438,-158.5589447,786.4537964,182.993052
12973,102.8054276,-166.6993866,801.0823975,182.79846
12974,99.01290894,-169.3576813,801.1503296,182.7421959
12975,110.6240387,-159.4475861,793.9002075,182.9644351
12976,106.9212799,-163.7173157,801.2106934,182.8626357
12977,96.36138916,-172.977356,809.0041504,182.6856138
12978,85.83124542,-180.2262878,809.3010254,182.5603542
12979,90.14987183,-179.293396,816.9284668,182.5970046
12980,86.49578094,-181.8124847,816.9042969,182.5588028
12981,93.6754303,-176.7935028,816.8905029,182.6351611
12982,78.72080231,-186.8694,816.7215576,182.4821462
12983,82.68725586,-184.345459,816.8283081,182.5204616
12984,75.20729065,-191.1912842,824.2234497,182.4485338
12985,63.36846542,-202.326767,839.0685425,182.3637147
12986,71.53305054,-195.6126099,831.7664185,182.4182765
12987,67.6989212,-200.0758514,839.3129272,182.3912641
12988,59.28495026,-206.6663666,846.5063477,182.3422839
12989,45.88323212,-214.5237274,853.0159912,182.2793558
12990,50.4817009,-212.833847,853.4359131,182.3009356
12991,55.02017593,-210.9871979,853.8532104,182.3230206
12992,41.229599,-216.0549774,852.5931396,182.2582966
12993,36.52566147,-217.4258575,852.1671143,182.23777
12994,12.52123165,-224.5754242,856.7234497,182.1563819
12995,17.40106392,-223.9787903,857.2797241,182.1734402
12996,22.25523567,-223.2184601,857.8335571,182.1909704
12997,27.07877159,-222.2952271,858.3842163,182.2089667
12998,7.620567322,-225.0075836,856.1655884,182.1397996
12999,2.703794956,-225.2745514,855.6068115,182.1236953
13000,-2.224183083,-225.3756714,855.0480347,182.1080708
13001,31.86696243,-221.2102966,858.9311523,182.2274227
13002,-17.00613403,-227.841156,859.3794556,182.0782506
13003,-12.08386421,-228.1700745,860.0604858,182.0920968
13004,-7.157152653,-228.3363037,860.7432861,182.1063647
13005,-22.01863289,-230.6539764,864.5650635,182.0778473
13006,-46.44573212,-229.7598572,865.7565918,182.0304363
13007,-41.66788483,-230.9567413,866.6738892,182.0416167
13008,-36.85348511,-231.9910583,867.5985107,182.0531226
13009,-32.0022316,-232.8619843,868.5325928,182.0649711
13010,-27.13260651,-233.5391083,869.475708,182.0771068
13011,-51.57541275,-231.9477539,869.8782349,182.0309346
13012,-56.80174255,-233.9434662,873.7145386,182.0307723
13013,-86.50288391,325.5055237,1026.237793,181.9816999
13014,-87.68186188,325.0896606,1025.373901,181.9807849
13015,-89.33873749,324.9946594,1028.431396,181.981042
13016,-89.79090118,324.7748413,1028.092407,181.980673
13017,-97.9422226,318.4050598,1021.509521,181.9730071
13018,-96.05511475,320.3411865,1022.885681,181.9749215
13019,-94.15120697,322.0677185,1024.82312,181.9769184
13020,-94.95018768,321.4383545,1024.223877,181.9761791
13021,-99.68830109,316.2770081,1020.235657,181.9710777
13022,-102.0252457,311.5140381,1014.847412,181.9667117
13023,-102.7179565,311.5185242,1018.023987,181.9671818
13024,-101.2835541,313.975769,1019.071472,181.9691342
13025,-82.48472595,325.5636902,1022.022339,181.9821726
13026,-83.69218445,325.3078613,1021.130188,181.9812645
13027,-80.87485504,324.7881775,1016.105042,181.9808363
13028,-79.26042938,323.7657166,1010.247375,181.9795002
13029,-77.63523102,322.5070496,1004.448303,181.9781526
13030,-76.4280014,322.7200317,1005.349976,181.9790448
13031,-74.78905487,321.2479553,999.6046143,181.9776686
13032,-85.30661774,325.8380127,1027.114258,181.9826124
13033,-103.9803543,308.9217224,1017.101624,181.9652252
13034,-104.8673782,306.849823,1016.750549,181.9637651
13035,-105.0914917,306.1871338,1016.579773,181.9632982
13036,-99.22425842,-299.7877502,1002.423157,182.1265891
13037,-99.99815369,-297.0835571,998.2619019,182.1217338
13038,-99.93074036,-300.0458984,1005.489807,182.127537
13039,-100.6330032,-300.2424622,1008.583801,182.1284844
13040,-101.3315201,-300.3761597,1011.705383,182.1294387
13041,-102.026825,-300.4458008,1014.854675,182.1304107
13042,-102.7196274,-300.4501343,1018.031372,182.1314172
13043,-103.6640472,-298.678009,1017.671448,182.1285208
13044,-104.0258636,-297.8394165,1017.396545,182.127147
13045,-99.3144989,-296.7410583,995.2232666,182.1208045
13046,-98.62386322,-296.3406067,992.2137451,182.1198582
13047,-97.07287598,-298.6560364,993.3876343,182.1237051
13048,-95.40007019,-300.8442078,994.6502075,182.1275398
13049,-94.64466858,-300.318573,991.7122192,182.1265368
13050,-93.11406708,-299.1026001,985.9127197,182.1245045
13051,-91.5528717,-297.675415,980.2147217,182.1224347
13052,-89.95633698,-296.046936,974.617981,182.1203145
13053,-88.31951904,-294.2272644,969.1218872,182.1181403
13054,-86.64253998,-292.2263794,963.7316284,182.1159059
13055,-84.93605804,-290.0542297,958.4585571,182.1135987
13056,-83.20470428,-287.7208557,953.298645,182.1112049
13057,-81.45425415,-285.2362671,948.2459717,182.1087081
13058,-79.69189453,-282.6104431,943.2922363,182.1060878
13059,-77.92604828,-279.8534241,938.4282227,182.1033199
13060,-76.16657257,-276.9753113,933.6421509,182.1003753
13061,-74.42425537,-273.9860229,928.921875,182.0972205
13062,-72.71084595,-270.8955994,924.2537231,182.0938172
13063,-71.03881836,-267.7140503,919.6243286,182.0901226
13064,-69.42092133,-264.4513855,915.0200806,182.0860902
13065,-56.79089355,-253.6503143,899.333313,182.0803596
13066,-58.10293961,-257.2407227,904.1314697,182.0860008
13067,-61.83030319,-259.8417969,907.8751221,182.0863385
13068,-65.61044312,-262.2541809,911.4974976,182.0863445
13069,-55.59488297,-250.0351105,894.5078735,182.0740721
13070,-54.52284622,-246.4053955,889.6512451,182.0670864
13071,-57.46655655,-237.513031,878.5442505,182.0402914
13072,-53.58105087,-242.7714844,884.7609863,182.0593389
13073,-52.77421188,-239.1436462,879.8355713,182.0507683
13074,178.369873,-46.60984802,703.4425049,112.2459009
13075,179.4445496,-42.09300995,709.6384888,119.8214456
13076,178.2993317,-46.36383057,709.3288574,117.3717192
13077,180.4025726,-37.39687729,734.2689819,142.7393543
13078,179.4221039,-41.659832,733.8838501,140.5828197
13079,179.3826447,-41.78005219,721.6425171,130.0573149
13080,180.3793488,-37.64080811,759.6398926,164.4971336
13081,180.4313049,-37.44337082,746.8022461,153.498864
13082,180.1334534,-37.97665024,772.8296509,176.3304348
13083,183.3473969,-11.99984455,781.496521,183.1262912
13084,182.9831238,-16.37241173,781.2249756,183.1708513
13085,182.5354919,-20.74158096,780.9334717,183.0269704
13086,182.0040283,-25.10779953,780.6221313,182.8910158
13087,181.3881073,-29.47151566,780.2909546,183.0674495
13088,180.6872406,-33.83314514,779.9401855,183.2953047
13089,179.9004059,-38.19280624,779.5700684,182.5512182
13090,182.9547272,-12.09649372,788.2758179,183.0323745
13091,183.0164795,1.092523813,795.7816772,182.8814936
13092,182.9090729,-3.344237328,795.5910034,182.9185409
13093,182.7210083,-7.776587486,795.3809204,182.9541494
13094,182.4526062,-12.20497417,795.1514893,182.9864863
13095,182.3750305,1.063019514,802.720459,182.8545047
13096,181.5910339,5.534172535,809.9019775,182.7958774
13097,181.5907593,5.534172535,809.9047241,182.7958689
13098,181.3428955,5.534172535,812.1318359,182.789115
13099,179.4766998,14.68017769,824.0264893,182.6925186
13100,179.5711823,10.10891819,824.1625366,182.723382
13101,180.643219,5.534172535,817.0324097,182.7745457
13102,180.6428986,5.534172535,817.0353394,182.7745372
13103,179.7503815,5.534172535,823.2865601,182.7567116
13104,177.8053284,23.97081375,831.1199341,182.6171817
13105,178.0433655,19.36626434,831.274231,182.6464978
13106,178.2084656,14.75867653,831.4118042,182.6756886
13107,176.3587494,24.13684273,838.6538086,182.6041037
13108,174.7129822,24.310112,846.3060913,182.5906456
13109,172.214447,33.95235443,853.8269653,182.5287429
13110,169.2736359,43.77457428,861.4857788,182.4729551
13111,167.0202026,44.15765381,869.5701904,182.4649241
13112,163.4681396,54.26874924,877.5348511,182.4171845
13113,159.5364227,64.5633316,885.6533203,182.374551
13114,155.9916992,70.10844421,894.0519409,182.3533159
13115,156.6643066,65.17106628,894.1641846,182.3701793
13116,153.7750854,75.39561462,898.2477417,182.3354516
13117,155.1338959,65.47814941,898.4589844,182.3678567
13118,150.705368,85.6895752,902.3653564,182.3034092
13119,149.1397247,86.10245514,906.7455444,182.3028297
13120,147.513382,86.51753998,911.1394653,182.302136
