point_index,u,v,x,y,z,source_geodesic_distance
1817,-0.1595363953,-0.5017865841,424.8026614,103.7990025,935.2215269,272.6987539
1818,-0.1381921084,-0.4990937288,415.3300034,101.6924588,932.7105591,268.7576484
1819,-0.1556136322,-0.4926269077,423.1486613,101.8659014,930.788492,267.6795945
1820,-0.129156912,-0.4932041085,411.3678104,99.95330918,929.4705836,264.7350709
1821,-0.1379354158,-0.4891567339,415.3154557,99.89996557,928.1405159,263.8008606
1822,-0.1043028334,-0.4914965735,400.3231681,97.75517475,927.2013108,260.8537769
1823,-0.1622181766,-0.4809057917,426.205736,100.2778046,925.8110802,262.6763
1824,-0.126165287,-0.4839802028,410.1288752,98.07968607,925.0638035,259.7977762
1825,-0.1425424858,-0.4796605441,417.4611942,98.55666004,924.0634381,259.6564781
1826,-0.1009636255,-0.4837774933,398.9144367,96.12355916,923.4634875,256.6199316
1827,-0.1503927305,-0.4749188042,421.0026669,98.30871089,922.3595808,258.2647441
1828,-0.105410111,-0.4797018986,400.934319,95.7351507,921.8613713,255.1427518
1829,-0.3766274142,-0.6362542518,537.5417871,146.6338071,1005.356048,382.6349722
1830,-0.3562862881,-0.6334476889,527.512087,144.4774234,1002.700832,376.1516205
1831,-0.3789155836,-0.6266378318,538.2099545,145.5110395,1000.973034,378.9517289
1832,-0.3470492752,-0.6245322007,522.5505422,142.3383227,998.0731468,369.770493
1833,-0.359586424,-0.6229224387,528.5782678,143.2096914,998.1332494,372.2833301
1834,-0.3456760637,-0.6142983973,521.2915832,140.5713996,993.5543861,364.7774019
1835,-0.3361311042,-0.6225066703,517.1135177,141.045062,996.5647162,366.1057489
1836,-0.3179870169,-0.6186197959,508.0789875,138.8641548,993.9284801,360.0305025
1837,-0.3212679385,-0.6141412056,509.4137897,138.4251119,992.1566221,358.7737808
1838,-0.2964643485,-0.6074100723,497.0930654,135.0436019,987.9614428,349.7487517
1839,-0.3248882592,-0.6112769643,511.0166742,138.2591556,991.1052663,358.3245925
1840,-0.3131207521,-0.6032647836,504.9738527,135.7557264,987.04099,351.7979862
1841,-0.2908972245,-0.6099428495,494.2921987,135.147762,988.8266664,349.7339638
1842,-0.2732075576,-0.6141175889,485.1291619,134.8286433,989.9346063,347.9492844
1843,-0.2887847728,-0.600756405,492.8047685,133.3221738,984.7775547,345.0075394
1844,-0.2594175357,-0.6082421899,477.5111526,132.7330436,986.8942778,342.2279005
1845,-0.2669638606,-0.6031113064,481.2745811,132.2362055,984.9787406,341.4212583
1846,-0.2573816303,-0.5931441783,475.6088865,129.4871621,980.3737242,334.6068647
1847,-0.2822789665,-0.5992745728,489.2662607,132.5764441,983.8990397,342.9117546
1848,-0.2686315714,-0.5892593554,481.421905,129.5183899,979.125259,335.194527
1849,-0.2794743415,-0.5903401067,487.284172,130.5379164,979.9820713,338.0555864
1850,-0.2393427911,-0.6121291021,468.1942532,132.1659065,987.4653636,340.4564503
1851,-0.2478228265,-0.6050302461,471.7140337,131.2751259,984.9299289,338.5368355
1852,-0.2242124239,-0.6039384026,460.7669331,129.475995,983.0913593,333.9476317
1853,-0.2309898923,-0.5997037423,463.6591821,129.0592924,981.6788449,333.0987752
1854,-0.1991273111,-0.6009042583,449.0329909,127.1799713,980.3384293,328.1791672
1855,-0.2547394484,-0.5911386791,474.1392771,128.8863529,979.4057131,333.1124671
1856,-0.2203516674,-0.5932005852,458.3960656,127.0153046,978.2859585,328.167922
1857,-0.2361317585,-0.5889726111,465.4399014,127.2005624,977.399733,328.87382
1858,-0.1956462333,-0.5921388212,446.9456871,125.1492929,976.3965533,323.40432
1859,-0.2440165962,-0.5839697997,468.8005203,126.70013,975.7238983,327.8499514
1860,-0.1998282608,-0.5878302343,448.6370804,124.5442736,974.8015948,322.0729379
1861,-0.2200233009,-0.5834776794,457.7098506,124.9985035,974.118918,323.4804
1862,-0.1655623251,-0.5824324448,432.0025196,121.0313736,970.5848623,313.4072428
1863,-0.1915846353,-0.5852567597,444.6168794,123.4490966,973.235695,319.3991978
1864,-0.1815367133,-0.5771425059,438.8370808,120.9582451,969.2919576,313.5561539
1865,-0.1961312975,-0.5787344353,445.9128552,122.3159774,970.7819651,316.9207129
1866,-0.1756865943,-0.5682176178,434.92829,118.576658,965.2493884,308.0434247
1867,-0.2116812034,-0.5783380189,453.18096,123.2986213,971.4995057,319.4540086
1868,-0.1859499388,-0.5665028319,439.5373549,118.9030371,965.1188259,308.9852685
1869,-0.2038631238,-0.5705585246,448.494085,121.0355071,967.8214769,314.1710172
1870,-0.1721948716,-0.556934249,431.8243581,115.834511,960.3600803,301.759995
1871,-0.2386281909,-0.5787251835,465.9151389,125.2396369,973.1895376,324.383793
1872,-0.2043595049,-0.564401641,447.9308726,119.7045711,965.289856,311.1644328
1873,-0.2263154193,-0.5703952094,459.0413454,122.5450315,969.027597,318.0343618
1874,-0.1873737518,-0.5545649639,438.6624788,116.3541854,960.2363273,303.2367336
1875,-0.160268082,-0.5821433701,429.6412533,120.6458104,970.1935448,312.5626848
1876,-0.1413853233,-0.5783501447,421.2548208,118.7586961,967.7178485,308.7021899
1877,-0.1467087776,-0.5736181671,422.9246395,118.018843,966.0136338,306.9527944
1878,-0.1170589465,-0.5737033955,410.4794366,116.380173,964.6278252,303.8461715
1879,-0.16048183,-0.5657859071,427.7728528,117.0716077,963.4306727,304.5840942
1880,-0.126673386,-0.5671122884,413.7292666,115.472587,962.3594671,301.6430093
1881,-0.1418765404,-0.5629936164,419.622805,115.4194446,961.3827313,301.2426712
1882,-0.101094384,-0.5655286681,402.7943699,113.6955945,960.4777526,298.1523191
1883,-0.1494343746,-0.5578925439,422.1870646,114.723569,959.6327783,299.5499857
1884,-0.1044984935,-0.5611666065,403.702187,112.9295536,958.8347155,296.3800667
1885,-0.1247858138,-0.5569924868,411.724862,113.1484478,958.0787017,296.492459
1886,-0.07440545997,-0.5610805916,391.0503021,111.2285669,957.356758,293.1426192
1887,-0.1673521257,-0.5486581992,428.6085506,113.7006245,956.6679106,296.9355501
1888,-0.07656358518,-0.5544600631,391.4746206,109.8402844,954.5451076,290.0310855
1889,-0.09235908193,-0.5529822067,397.9052577,110.4043765,954.7058486,290.9945893
1890,-0.07748278261,-0.5454067631,391.489728,107.7748698,950.4413896,285.4653799
1891,-0.1124469826,-0.5512326114,406.0886122,111.1521472,954.9698372,292.2868575
1892,-0.08861983801,-0.5425030325,395.9492712,107.7369768,949.7007978,285.185185
1893,-0.1074733922,-0.5449253149,403.7925473,109.3898132,951.8127883,288.4928366
1894,-0.07503395005,-0.5344933162,390.0465353,105.080189,945.305658,279.5730896
1895,-0.1384551349,-0.5486349146,416.6704284,112.0425058,955.1591344,293.7886258
1896,-0.101934691,-0.5374551995,401.2177305,107.3228405,948.0923817,284.0377732
1897,-0.1256952307,-0.5417344461,411.1514828,109.6928493,951.3166306,288.838455
1898,-0.08298382031,-0.5291768272,393.0999507,104.2941428,943.2891848,277.7012443
1899,-0.143565113,-0.5430022734,418.5443697,111.0188929,952.8468779,291.4436593
1900,-0.09693360127,-0.5295929306,398.848095,105.1950773,944.2206465,279.4393108
1901,-0.06682181212,-0.6061028182,392.6192831,122.2823322,976.6129033,315.8394523
1902,-0.09081645872,-0.6100647839,403.0678204,124.1481812,979.0960802,319.9757333
1903,-0.06023824113,-0.6158323366,389.9477167,124.6910634,980.585457,320.2744825
1904,-0.08701286037,-0.6171882322,401.5514678,125.9454543,982.0375607,323.3116347
1905,-0.07605779767,-0.6205619111,396.8746137,126.4929642,983.1336532,324.0918894
1906,-0.1109571716,-0.6206929286,411.9699816,127.6861623,984.3223625,327.2080508
1907,-0.0708401572,-0.6254570001,394.7064996,127.6416273,985.0704936,326.1567862
1908,-0.1102984713,-0.624923481,411.7614849,128.8066357,986.1212021,329.3290032
1909,-0.09322671816,-0.6279081099,404.4323099,129.0461678,986.8514433,329.3745851
1910,-0.1385663712,-0.6267568457,424.0196578,130.239493,987.8271894,332.7424729
1911,-0.06875203803,-0.6329464081,393.9386503,129.5946288,988.2250897,329.8309947
1912,-0.1169129542,-0.6314434066,414.7397658,130.7865766,989.1410377,333.2642141
1913,-0.09460646016,-0.634419964,405.1465661,130.8502617,989.6979607,332.8483499
1914,-0.157341118,-0.6378173365,432.135568,133.7453945,993.0591751,340.0236174
1915,-0.1335371874,-0.6359269874,421.9108775,132.4981759,991.5430515,336.9986214
1916,-0.1493537683,-0.6444642673,428.6152219,135.1804914,995.5354487,342.6988101
1917,-0.1338102809,-0.6427275654,421.944878,134.2382006,994.339511,340.4689552
1918,-0.1616241941,-0.6538289858,433.7827295,137.9593375,999.7566486,348.5104356
1919,-0.09371331362,-0.6354099547,404.7725043,131.0850583,990.0911346,333.2785964
1920,-0.1255149281,-0.6472493932,418.318047,135.1223945,995.9349901,342.0403738
1921,-0.1028843742,-0.6423018251,408.6360804,133.1346518,993.202067,337.5678265
1922,-0.1421341995,-0.6561314143,425.3637243,137.9183013,1000.093709,347.9849809
1923,-0.08449832218,-0.6402571498,400.7457579,132.0224885,991.791367,334.9350612
1924,-0.1283289234,-0.6552917462,419.430681,137.2603042,999.3196395,346.3606867
1925,-0.1019586622,-0.6488034188,408.1576528,134.7599869,995.8386293,340.7825365
1926,-0.1515260277,-0.6654471758,429.2925576,140.5920537,1004.205211,353.52184
1927,-0.1613550718,-0.6384442827,433.8871494,134.0572075,993.4950075,340.7861394
1928,-0.1794096999,-0.6414697135,442.0328545,135.7110718,996.0045402,345.1512707
1929,-0.1747314241,-0.6460788732,439.8406041,136.6441821,997.5388826,346.7063874
1930,-0.2026521757,-0.6451413603,452.5225342,137.7838276,999.1447876,350.6595562
1931,-0.17296898,-0.6522781759,438.947232,138.1225089,999.924719,349.5151279
1932,-0.2058430746,-0.6498858258,453.8985128,139.1390099,1001.293579,353.5278328
1933,-0.1928418205,-0.6540516935,447.9367982,139.5499174,1002.056442,353.5445461
1934,-0.2320238837,-0.6503455223,465.7698961,140.545654,1003.341716,357.9014748
1935,-0.1659587099,-0.6620446684,435.6189589,140.2427924,1003.382317,353.2698348
1936,-0.2076321881,-0.6577246658,454.5917036,141.2063623,1004.596129,357.7154411
1937,-0.1884228571,-0.6622998898,445.8071703,141.4145981,1005.083306,356.953248
1938,-0.2352066648,-0.657050126,467.1125509,142.3953339,1006.283931,361.7447731
1939,-0.1792556979,-0.6668986356,441.5784535,142.1238002,1006.294189,357.792544
1940,-0.2551288366,-0.6612521846,475.869596,144.4410882,1009.586558,366.9565255
1941,-0.2418420996,-0.6635945384,469.7885851,144.3777391,1009.605061,366.0169978
1942,-0.2607022791,-0.670378011,477.8068043,147.0256515,1014.061297,372.3113294
1943,-0.2140834168,-0.6644550284,457.3289512,143.2247731,1007.855237,362.0748575
1944,-0.240440411,-0.6716414778,468.6735865,146.3448526,1013.0658,369.7456551
1945,-0.220329675,-0.6700027554,459.784095,144.9370994,1010.79495,365.7794916
1946,-0.2559721789,-0.6784755705,475.2010208,148.8412185,1017.288917,375.541511
1947,-0.203091757,-0.6704647815,452.0511537,144.2028129,1009.676249,363.2959576
1948,-0.244142585,-0.6796818759,469.840277,148.5623386,1016.91553,374.2735695
1949,-0.2195538213,-0.6766869477,459.0315523,146.5902648,1013.699442,368.9377782
1950,-0.2671974961,-0.6869479596,479.7041342,151.5395138,1021.907862,381.4642697
1951,-0.1682795059,-0.6700829875,436.5141724,142.3871753,1006.833945,357.6351511
1952,-0.2682961043,-0.6596585664,482.1657359,144.697798,1009.787217,368.5665413
1953,-0.2698774864,-0.6673787307,482.3737952,146.7285831,1013.342051,372.5729682
1954,-0.2833945615,-0.6583657628,489.7165615,145.1387658,1010.134239,371.0478173
1955,-0.2716712803,-0.6772220678,482.5292169,149.3065566,1017.860876,377.635578
1956,-0.2876250875,-0.6634474041,491.4283945,146.6376427,1012.669771,374.3394006
1957,-0.28250709,-0.6734754761,488.1573909,148.9109047,1016.847404,378.0719777
1958,-0.3050836717,-0.6612750306,500.3727377,146.6904054,1012.729283,376.8502556
1959,-0.2887296446,-0.670186416,491.5006675,148.3491769,1015.749589,377.7742577
1960,-0.2982762667,-0.6745742381,496.0995088,149.5732429,1018.250885,381.7801978
1961,-0.2891004862,-0.6795633561,491.1222959,150.5014618,1019.940687,382.2935067
1962,-0.3057673773,-0.6818109789,499.4786336,151.4010395,1021.900587,386.721709
1963,-0.2802869491,-0.6872114404,486.1687838,152.0459421,1022.83375,384.140186
1964,-0.3124913487,-0.6536165704,504.7755557,145.3662804,1009.559454,374.9511908
1965,-0.315272237,-0.6600583267,505.8229906,146.9346038,1012.560791,378.5944638
1966,-0.3283403803,-0.6507789747,513.3566366,145.6007557,1008.824275,377.2819132
1967,-0.3121487018,-0.6762071793,503.1024756,150.3191435,1019.737838,385.4008917
1968,-0.3262637199,-0.6636231014,511.4087556,148.3147716,1014.546615,382.7894318
1969,-0.3214897997,-0.6737583126,508.2112578,150.286469,1018.9543,386.4126986
1970,-0.03230088401,-0.6046826329,376.9521374,121.0113766,975.0911929,314.0824658
1971,-0.0132883878,-0.6031927047,368.5111946,120.1410774,973.9509312,313.165758
1972,-0.0009573467467,-0.6100659852,362.6989467,121.7370693,976.6400566,316.5903547
1973,0.009735134674,-0.6086871958,357.975121,121.0985676,975.7622336,315.7975187
1974,0.01800846826,-0.6176134275,353.8896395,123.3584249,979.4535085,320.307231
1975,0.02730385228,-0.6058119115,350.2397115,119.8814,974.0531897,314.1821856
1976,0.03381184357,-0.6155872885,346.9073709,122.4179497,978.1612111,319.1414246
1977,-0.04587755229,-0.6049572463,383.1821281,121.4001385,975.5407638,314.3401009
1978,-0.05335990445,-0.6115717781,386.7653537,123.3569091,978.5657288,317.8151379
1979,-0.02628057334,-0.6113376058,374.2205286,122.6774115,977.8183448,317.4572154
1980,-0.04503107717,-0.6172028652,383.0087441,124.688246,980.7899588,320.6447466
1981,-0.02947686777,-0.6175550501,375.811759,124.4293954,980.5700941,320.6900257
1982,-0.05720042652,-0.6240538252,388.7667748,126.8155356,984.0285803,324.2827101
1983,0.007984866428,-0.6165416991,358.444853,123.3031777,979.2395044,319.8395212
1984,-0.02298818144,-0.6231534342,372.9067487,125.7937763,982.8241917,323.5188972
1985,-0.001682335922,-0.6218684121,363.0169076,124.9618475,981.7624799,322.6698856
1986,-0.03881704087,-0.6291576993,380.3444101,127.7756657,985.7858563,326.7524856
1987,0.01514291763,-0.6228227344,355.2420424,124.8367003,981.7713699,323.0144048
1988,-0.02584648207,-0.6305152634,374.3618827,127.8471507,986.06031,327.3386251
1989,-0.001366329391,-0.6284132192,362.9874091,126.7223172,984.5712276,326.0406684
1990,-0.04145672388,-0.6429224118,382.3346426,131.8527064,991.9015001,333.9370934
1991,-0.03174229656,-0.6348499464,377.2485294,129.1972769,988.0859166,329.6346361
1992,-0.02237487442,-0.6436098284,373.745428,131.7391231,991.8000754,334.1542163
1993,-0.01694133246,-0.6390760356,370.8990481,130.2481193,989.6575842,331.7379666
1994,-0.009075363076,-0.6520848001,368.4362642,134.1260054,995.3027052,338.4950372
1995,-0.007243798575,-0.6359266377,366.2375912,129.1113278,988.0424625,330.0151145
1996,3.934449266e-05,-0.6511735757,364.2285113,133.6894458,994.7002955,337.9492625
1997,0.002782826355,-0.6439202813,362.3708517,131.4056063,991.4000758,334.1282763
1998,0.009987659944,-0.6619286265,360.6311604,136.8367209,999.2936481,343.5098716
1999,0.007555216625,-0.6296059732,358.9956471,126.9094225,984.9008681,326.5924081
2000,0.01456818093,-0.6487560518,357.4396151,132.6959391,993.3087855,336.5736616
2001,0.01602093731,-0.6390442641,355.9586389,129.6758861,988.9375148,331.4742057
2002,0.02315626981,-0.6604469861,354.5379591,136.1550645,998.3495094,342.6348315
2003,0.0211453838,-0.6336257808,353.1773974,127.9173042,986.4062779,328.596733
2004,0.02831727076,-0.6564658732,351.8619022,134.8391661,996.459845,340.5102058
2005,0.02901416211,-0.6452266755,350.5940892,131.3609337,991.4221671,334.6161185
2006,0.03635807419,-0.6699870544,349.3632911,138.8721062,1002.330219,347.5344503
2007,0.03149234125,-0.6299272846,348.1751267,126.6000813,984.5318591,326.581308
2008,0.03886541316,-0.6556724514,347.014529,134.4144799,995.8793846,340.0154084
2009,0.03895006531,-0.6428300114,345.8883682,130.4522296,990.1383346,333.2858799
2010,-0.05460661015,-0.6449872181,388.1971338,132.5926129,992.9556602,335.0527687
2011,-0.0304726836,-0.6509319335,377.9072569,134.0783389,995.1748668,338.0208434
2012,-0.04503461057,-0.6543187078,384.4023916,135.1968119,996.7841169,339.8113236
2013,-0.02937733024,-0.6576943146,377.7069042,136.0216883,998.0204581,341.4898281
2014,-0.05577671949,-0.6597085947,389.3125151,136.8573463,999.1936842,342.6170774
2015,0.008090888991,-0.6634899248,361.590714,137.3362064,1000.014164,344.3344506
2016,-0.02247072936,-0.6649282512,374.9894102,138.0454465,1000.994606,345.1805507
2017,-0.0003534941134,-0.6674012195,365.4371898,138.5474484,1001.77063,346.3727921
2018,-0.03815598048,-0.6683894053,381.9779116,139.1962041,1002.648988,347.013178
2019,0.01782512102,-0.671396065,357.666617,139.5270162,1003.238048,348.3604438
2020,-0.02443263517,-0.6720883343,376.1398333,140.1330816,1004.045583,348.8645243
2021,0.001262729397,-0.6742428524,365.0127414,140.5086913,1004.643381,349.8806455
2022,-0.04656399286,-0.6746651355,385.9056263,141.0902599,1005.404625,350.2656526
2023,-0.05006740089,-0.5266485681,379.4666608,102.2443504,940.6269471,274.5075313
2024,-0.05385754999,-0.532618751,381.264736,103.7619531,943.5119001,277.6183561
2025,-0.03847159766,-0.5343589931,375.0062794,103.6518459,943.699665,278.2710473
2026,-0.05933266443,-0.5401684219,383.8191147,105.703913,947.1871262,281.5627006
2027,-0.0207557869,-0.5377348338,367.8550934,103.8446615,944.5443867,279.7240883
2028,-0.04875911535,-0.5437895166,379.6153389,106.1931348,948.4270858,283.2511787
2029,-0.02908496306,-0.5433574712,371.5061276,105.4333771,947.4499177,282.7271551
2030,-0.06474455942,-0.5500529399,386.4410396,108.1876074,951.9293994,286.6998291
2031,0.009937555386,-0.5420856494,355.4053635,103.8298041,945.3217112,281.4756632
2032,-0.02899949728,-0.5489763486,371.6961023,106.7393102,950.0204383,285.5986515
2033,-0.004150391318,-0.5473750534,361.4116059,105.5338301,948.3026881,284.3970826
2034,-0.04893055084,-0.5548669298,380.1296783,108.7791228,953.5082379,288.9174673
2035,0.01415907122,-0.5480830816,353.9093644,105.0853478,947.9018198,284.4769808
2036,-0.05931173214,-0.5640115706,385.1746329,111.3533681,957.9986082,293.7202473
2037,-0.04599346188,-0.5628182661,379.6906748,110.639037,956.9132914,292.9016152
2038,-0.06018790845,-0.5754241049,386.8302519,114.2386405,963.0361175,299.5018532
2039,-0.0200483476,-0.5559714245,368.4908302,108.1150103,952.8175664,289.0215261
2040,-0.04095373495,-0.5711122769,378.6146335,112.5588019,960.3345496,297.0114864
2041,-0.02321105292,-0.5637098781,370.6448088,110.151551,956.3418087,292.983416
2042,-0.05206171791,-0.5828404081,384.4146428,115.8423177,965.9424521,303.1182061
2043,-0.007133052625,-0.5593799632,363.6944093,108.5656491,953.7656079,290.5349984
2044,-0.04061373868,-0.580828916,379.5881821,114.9814445,964.5776253,301.9163706
2045,-0.01938227096,-0.5707081151,369.9069591,111.784606,959.2464526,296.4580585
2046,-0.0584433699,-0.5951307567,388.3811377,119.1191727,971.597092,309.4325412
2047,0.02873148,-0.5469131257,347.8696116,104.3247923,946.7885116,283.6542283
