sample_index,source_index,u,v,x,y,z
1399,1755,-0.3688938276,-0.2938320382,151.7921753,367.599762,1014.400574
1400,1756,-0.3898299281,-0.2955187541,151.8186646,365.2380371,989.81604
1401,1757,-0.4147478803,-0.2729064238,133.269104,365.3305359,1016.04303
1402,1758,-0.406364828,-0.2375168841,103.8771744,359.2344666,994.2140503
1403,1759,-0.4031083725,-0.2375712081,101.2499619,360.9266968,1019.218689
1404,1760,-0.4351555061,-0.1949575436,80.00904083,357.6860352,1021.537292
1405,1761,-0.1001881653,-0.3627374606,296.7121887,375.6339111,982.6604614
1406,1763,-0.1096959528,-0.3748112086,294.6774597,378.098938,1006.808411
1407,1764,0.01275688001,-0.3837526923,335.143219,378.8446655,1006.275391
1408,1768,-0.05851067393,-0.4514175831,327.4169006,400.7449036,800.4326172
1409,1769,0.003868807011,-0.4367656093,343.5071106,405.7104187,789.1765747
1410,1770,-0.06865745354,-0.4338407655,327.82901,409.0831909,779.2578125
1411,1772,-0.05311920211,-0.4671119126,328.0305481,417.3499146,757.0578613
1412,1773,-0.001611774946,-0.4615538608,343.5033264,418.3241577,756.086853
1413,1774,-0.01597107179,-0.4766115621,343.5018005,423.4057312,739.7354736
1414,1775,-0.03124979176,-0.4813725704,327.9795532,424.216095,733.7554321
1415,1777,-0.05469591118,-0.4756354958,327.6255493,428.7490234,709.479248
1416,1780,-0.07667907689,-0.3895446891,297.9515686,370.9020691,935.2304688
1417,1781,-0.07527491337,-0.3672512141,297.1322021,372.9766846,957.1734009
1418,1782,-0.2126381805,-0.3631881422,249.0704956,370.9331665,958.6154785
1419,1783,-0.2314582348,-0.3640280406,248.2480011,373.5236511,984.0236206
1420,1784,-0.1825604154,-0.3449133087,254.2633209,376.3768616,1008.050903
1421,1785,-0.06630902124,-0.3929734616,299.0951538,370.0544128,916.7617188
1422,1786,-0.2024894899,-0.3570098475,250.6684875,368.87146,936.6817017
1423,1787,-0.2970995504,-0.3163189329,201.1361237,367.551178,961.0476685
1424,1788,-0.1197420621,-0.4042770795,302.0544739,372.0045166,885.9400024
1425,1789,-0.0976440906,-0.4034959142,300.4877014,370.4165344,900.6958008
1426,1790,-0.1678769875,-0.3809738775,255.666748,368.0349121,901.8807983
1427,1791,-0.1559365124,-0.3746385303,252.9109955,367.9050903,918.1109009
1428,1792,-0.3035822972,-0.3388726698,206.7655182,364.2826843,920.3041382
1429,1793,-0.328239056,-0.3373148424,203.4690704,365.4751892,939.0596313
1430,1794,-0.3671549554,-0.2892755463,156.4142456,360.699707,942.3619385
1431,1795,-0.3851230855,-0.2854225512,153.3853912,362.8415527,964.4669189
1432,1796,-0.416053463,-0.2531472168,132.9615326,357.7918091,944.3588257
1433,1797,-0.3849866921,-0.2785600176,149.7507324,348.8454895,861.1640625
1434,1798,-0.3830479021,-0.2629487536,140.3137207,345.7688599,869.9919434
1435,1799,-0.38283556,-0.2733287877,145.6042328,346.118042,861.6164551
1436,1800,-0.3880946091,-0.252406444,136.2217407,342.921875,870.5089722
1437,1801,-0.39144384,-0.2587213494,141.6763611,343.0915527,862.1185303
1438,1802,-0.3950164012,-0.2454134012,132.3632507,339.8121338,871.0692139
1439,1803,-0.4006878363,-0.2612603312,137.9893494,339.7827454,862.6676025
1440,1804,-0.4056159248,-0.2380707287,128.756958,336.457489,871.6687012
1441,1805,-0.4014880946,-0.2452252039,134.5636444,336.2106628,863.260376
1442,1806,-0.3992122271,-0.2245943468,128.5723114,328.3590698,864.5625
1443,1807,-0.3957743412,-0.234605978,131.4187775,332.3953857,863.8933105
1444,1808,-0.4003175872,-0.2254091569,125.4227524,332.8462219,872.328186
1445,1809,-0.392045913,-0.2526958657,130.9206696,343.054657,878.7290649
1446,1810,-0.4026364272,-0.2422236927,126.8695984,340.1654053,879.3034668
1447,1811,-0.4030598993,-0.2313922899,123.0555496,337.0523071,879.9130249
1448,1812,-0.4064047315,-0.22987239,121.5487976,340.846283,887.4259644
1449,1813,-0.4053088482,-0.224019863,117.5063705,337.9931641,888.0470581
1450,1815,-0.3730816629,-0.2787577366,149.1396484,352.0658875,876.8617554
1451,1816,-0.3814697343,-0.2760226416,140.4927673,351.8497925,892.8391724
1452,1817,-0.3777622959,-0.278234523,144.3216553,350.222168,877.2576904
1453,1818,-0.3879343655,-0.267289115,135.3798676,350.2709045,893.293335
1454,1819,-0.3894819117,-0.2687611236,139.665451,348.0973511,877.7026978
1455,1820,-0.3808599882,-0.2891484501,151.0555267,354.3155823,892.0611572
1456,1821,-0.3840723016,-0.2741296959,136.5335541,352.1332092,900.8446655
1457,1822,-0.396176179,-0.2544360282,130.4027557,348.469696,893.7892456
1458,1823,-0.3993146948,-0.2584077584,130.269928,345.9353027,886.2827148
1459,1824,-0.3912001168,-0.2590084545,135.1920624,345.7035522,878.1942749
1460,1825,-0.3983625856,-0.2445703682,125.8082123,343.4986267,886.8363037
1461,1826,-0.1214156432,-0.4059117553,305.4122314,379.2068787,856.137146
1462,1827,-0.08955979366,-0.3970854879,303.7210999,374.9075012,871.4328613
1463,1828,-0.2292736975,-0.3794082015,262.1968079,371.8251953,872.1787109
1464,1829,-0.2190442099,-0.373070425,258.8052673,369.3070374,886.9123535
1465,1830,-0.2912022214,-0.3464602235,215.5898132,364.7506104,888.506958
1466,1831,-0.2843278064,-0.3388992242,210.8604126,364.0077209,903.8074341
1467,1832,-0.3512551724,-0.3090102625,166.1521301,358.2815857,906.4728394
1468,1833,-0.3670213948,-0.3003508857,160.7288361,359.1496582,923.3388672
1469,1834,-0.3829964375,-0.2793236102,143.8664856,354.7680359,908.0820312
1470,1835,-0.3908390879,-0.2766196738,137.7770081,356.0071716,925.1710815
1471,1836,-0.385734456,-0.2703798749,132.8471069,352.6412048,908.9903564
1472,1837,-0.397871773,-0.2512051544,126.3821411,354.1753845,926.1852417
1473,1838,-0.3962613429,-0.2546300387,126.1469498,349.0552979,901.8457031
1474,1839,-0.4081171051,-0.2523967605,121.1449203,347.2390137,902.4005737
1475,1840,-0.395837755,-0.248672011,125.5775681,346.4561157,894.324585
1476,1841,-0.4012848483,-0.2453885845,120.9189835,344.2411499,894.8962402
1477,1842,-0.4173906483,-0.2214071835,112.1559219,339.2558899,896.1329956
1478,1843,-0.4062668649,-0.230344661,116.4409027,341.836731,895.5004883
1479,1844,-0.4079534831,-0.224470555,111.5855637,343.0985718,903.6052856
1480,1845,-0.4061098459,-0.2562411425,122.1767426,349.8612366,910.0367432
1481,1846,-0.4134755731,-0.232565124,116.2872467,345.2500305,902.9882202
1482,1847,-0.4267129798,-0.2235852893,102.7902832,346.2003479,920.3106689
1483,1849,-0.4222455342,-0.2111055964,102.2356644,342.548584,912.4866943
1484,1851,-0.4187687785,-0.2114671147,104.8526077,339.5644531,904.59729
1485,1853,-0.4129675854,-0.215920896,108.0953064,336.39151,896.8829956
1486,1856,-0.4191176045,-0.2186696842,110.2007751,331.3350525,889.6933594
1487,1857,-0.411107426,-0.2162552543,116.2417068,329.9489441,881.442749
1488,1860,-0.4201051794,-0.2219089862,107.0222397,344.5753174,911.8366089
1489,1861,-0.4044464676,-0.2426237608,115.19841,351.9425659,927.3034668
1490,1862,-0.4214960767,-0.2258778414,104.27742,349.3363037,928.5184937
1491,1863,-0.4036340326,-0.2423672784,118.518425,350.8399048,918.4793701
1492,1864,-0.4147473461,-0.2302875074,107.9324112,347.8582764,919.6759033
1493,1865,-0.4132284418,-0.2150899042,111.9470673,346.4755554,911.2093506
1494,1866,-0.4362811018,-0.1915996038,95.29108429,343.4903564,921.3259277
1495,1867,-0.4297806404,-0.2003545718,97.62987518,340.2353516,913.284668
1496,1868,-0.4204733614,-0.1919271201,100.6554871,336.723053,905.5268555
1497,1870,-0.4132566464,-0.2019728686,113.3077698,325.9193115,882.4208984
1498,1873,-0.4427999975,-0.1839694717,86.08299255,338.3083496,923.6842041
1499,1874,-0.4373794514,-0.1743614873,91.2533493,335.7873535,915.109436
1500,1877,-0.4345160696,-0.1918204864,90.54020691,341.1650391,922.3277588
1501,1880,-0.4508230007,-0.1799591633,81.96831512,334.972168,925.3624878
1502,1882,-0.4299142833,-0.1975328938,94.95083618,331.5917053,907.4550781
1503,1885,-0.4394395679,-0.1647486332,85.641716,330.3193665,917.600769
1504,1886,-0.4170004102,-0.194487476,102.5592728,331.26651,898.4814453
1505,1887,-0.4238594514,-0.1722977499,94.94377899,320.9416199,902.2264404
1506,1888,-0.4250098597,-0.1820701222,106.0741806,312.5987244,885.9974976
1507,1889,-0.4185564182,-0.2108778765,110.6919098,321.6307373,883.5223389
1508,1890,-0.4252809286,-0.1446958772,102.2352066,303.3449707,888.5460205
1509,1891,-0.4269880317,-0.1530988555,92.36791229,316.4382324,903.9785156
1510,1892,-0.4371161923,-0.04980633561,95.53692627,274.5661621,896.5198364
1511,1893,-0.4404038317,-0.03992340634,88.27278137,276.3309631,907.7398682
1512,1894,-0.4617703802,-0.03416549497,88.41210175,266.6876831,911.0349731
1513,1895,-0.431714388,-0.1004411341,99.17363739,293.916626,891.1422729
1514,1896,-0.454029506,-0.102217918,84.50852203,297.9662781,911.1737061
1515,1897,-0.4361074238,-0.08501408293,89.50793457,286.0945129,904.4290161
1516,1898,-0.440009337,-0.165750787,82.30246735,326.2154541,919.5894165
1517,1899,-0.4477617634,-0.1518790468,79.28018951,321.8960266,921.7331543
1518,1900,-0.4549127537,-0.1393674768,73.16095734,325.0263062,930.7106323
1519,1901,-0.4525151448,-0.1350839566,70.20552063,320.7542725,933.0571289
1520,1902,-0.4451824538,-0.1498797375,87.94228363,307.3092346,907.5247803
1521,1903,-0.4575576317,-0.132611037,74.11276245,313.0498657,926.1434326
1522,1904,-0.4557773414,-0.1091921118,67.57331848,316.3786011,935.4725342
1523,1906,-0.451436349,-0.1650906749,78.19155121,331.2224426,927.3339844
1524,1908,-0.458464484,-0.06132880231,82.10261536,288.4085388,914.9285889
1525,1909,-0.4637786797,-0.05629487922,67.60294342,294.3927612,935.5699463
1526,1910,-0.4681694609,-0.02893549037,73.97939301,286.3195496,927.513916
1527,1911,-0.4477437221,-0.03136183634,81.55217743,269.056427,922.6675415
1528,1912,-0.4591920738,-0.02891278165,81.00263977,278.6470337,918.8175659
1529,1913,-0.4710328451,-0.00783606637,73.8191452,281.4541626,929.7487183
1530,1914,-0.4708700934,-0.056723049,54.1067276,301.5318909,956.0895996
1531,1915,-0.4658198062,-0.0422359197,59.9747963,293.008667,948.5436401
1532,1916,-0.4689293274,-0.03629282846,66.8443222,289.5175171,938.055542
1533,1917,-0.4786045482,0.001496434319,68.18483734,275.1816406,945.4470825
1534,1918,-0.4729792243,-0.02549711241,66.81463623,284.6642151,940.555603
1535,1919,-0.4667189684,-0.02110129131,60.08147812,288.1694031,951.2894897
1536,1921,-0.4708185941,-0.03687603306,53.45314026,294.2498779,960.5482178
1537,1923,-0.4773743863,-0.0373813863,47.40234375,300.4208069,969.6768188
1538,1924,-0.4576583712,-0.09916007496,70.18476868,303.875,930.7609863
1539,1925,-0.412094356,-0.2458601795,112.2433395,353.1256714,936.6415405
1540,1926,-0.4382962392,-0.1898120436,82.02110291,345.7942505,940.5682983
1541,1928,-0.4405889082,-0.1939705284,82.85486603,347.8398438,944.9102173
1542,1929,-0.4400664757,-0.1880861497,87.28466034,347.6329041,939.5374756
1543,1930,-0.4411770607,-0.1888023165,88.33824158,349.2824707,944.0813599
1544,1931,-0.4452642654,-0.1658584829,72.34035492,340.5375977,943.7380981
1545,1932,-0.4507768829,-0.1607864088,70.25295258,341.8868408,948.6420288
1546,1934,-0.432814135,-0.2154030778,101.0164108,350.8534851,937.8703003
1547,1935,-0.428639701,-0.2282262957,109.679985,354.3562317,946.616272
1548,1936,-0.4445684881,-0.165236619,77.02274323,343.4119568,941.9801636
1549,1941,-0.4498523197,-0.1906144977,81.21847534,348.861908,949.9873047
1550,1942,-0.4452658409,-0.1887790044,79.72067261,349.8455505,955.2463379
1551,1943,-0.4442824229,-0.1870755981,86.80502319,350.2054749,949.1602173
1552,1944,-0.4374120402,-0.1929276506,84.13564301,351.9593506,959.8793945
1553,1945,-0.4479752581,-0.1778374733,71.50171661,350.0842285,967.5170898
1554,1947,-0.4454064433,-0.1817413428,72.79176331,349.097229,961.8882446
1555,1949,-0.4461256899,-0.1719920828,74.24267578,348.0567322,956.4542847
1556,1951,-0.4441053234,-0.1729172909,75.84690094,346.967926,951.206665
1557,1952,-0.4500117636,-0.1728050202,75.07059479,344.6393433,946.8861084
1558,1955,-0.4460179845,-0.1535087038,70.74549103,344.5723267,952.7840576
1559,1956,-0.4462803438,-0.1645638571,69.02187347,345.7799988,958.0130005
1560,1957,-0.4314738303,-0.1987919892,80.54646301,354.9168701,983.6890869
1561,1958,-0.4392269633,-0.1898627171,76.12559509,352.5065002,972.1974487
1562,1959,-0.434578192,-0.1977794307,82.03407288,353.5513306,971.3970947
1563,1960,-0.4398933443,-0.1844909643,77.16757965,351.6785278,966.3497925
1564,1961,-0.4398133569,-0.1798007107,78.36814117,350.7858887,960.6975708
1565,1962,-0.432681615,-0.2193594646,107.5350876,355.6147766,957.3319092
1566,1963,-0.4327830563,-0.2203803086,105.8352356,356.874939,968.8583374
1567,1964,-0.4464503663,-0.1731457452,64.84331512,349.0758667,974.7792358
1568,1965,-0.4446897971,-0.1687838611,63.80876541,350.0354614,980.7218628
1569,1966,-0.4478250966,-0.1708114017,66.06253815,348.0422363,969.0101929
1570,1968,-0.4275321226,-0.1993122684,79.71916199,356.0743103,996.7393188
1571,1969,-0.4340170605,-0.1743391772,67.72668457,353.9573059,998.4421997
1572,1970,-0.4366698132,-0.1757620583,68.09994507,353.3198242,991.8901978
1573,1971,-0.4402659754,-0.161660239,62.32683945,351.7438049,993.1279297
1574,1972,-0.4452057934,-0.1771726574,62.96718216,350.9238586,986.8381348
1575,1973,-0.4117071963,-0.2317288653,104.6070328,358.0723267,981.1658936
1576,1974,-0.439220737,-0.147393092,55.86396027,352.4607849,1014.084595
1577,1975,-0.4412875072,-0.1452090807,56.21088028,350.799408,1000.917358
1578,1976,-0.443433727,-0.1527889516,56.72909164,349.8844299,994.5740967
1579,1977,-0.4489371329,-0.1589774628,57.46520233,348.9091492,988.3911743
1580,1979,-0.448888982,-0.1588741752,64.89606476,345.6959534,964.3025513
1581,1982,-0.4513636541,-0.1365643869,68.39402008,333.8662109,942.1799927
1582,1983,-0.4569350772,-0.1299125505,70.95748901,332.3065796,937.5067139
1583,1986,-0.4516413508,-0.1521014309,72.41988373,337.4976196,939.9674072
1584,1987,-0.4521736499,-0.1541698808,74.84312439,336.0472717,935.3167725
1585,1990,-0.448316053,-0.1708224221,76.79267883,340.7173462,938.0565186
1586,1991,-0.4478847771,-0.1764619054,79.07286072,339.3823547,933.4241943
1587,1994,-0.4413189587,-0.190039583,81.50458527,343.470459,936.473877
1588,1997,-0.4429311896,-0.1924434391,86.05276489,343.4985962,931.2017212
1589,1998,-0.4385986093,-0.1893554522,86.51683807,345.7050171,935.2516479
1590,2002,-0.4305288931,-0.2122051071,91.77272797,347.3696594,934.4240723
1591,2003,-0.4298941682,-0.2138023667,93.66239929,346.393219,929.8169556
1592,2006,-0.4585611539,-0.1366756049,63.66018677,336.9523926,951.8601685
1593,2007,-0.4569590761,-0.1256633485,59.72005844,333.2488403,954.3080444
1594,2008,-0.4570313334,-0.1228983187,57.42768478,334.8757324,959.331604
1595,2009,-0.4642048963,-0.1040148927,50.42464447,327.0220947,964.7045288
1596,2010,-0.4683705226,-0.08096041687,47.58036041,322.7715454,967.6238403
1597,2011,-0.4627757452,-0.09408252193,55.64830017,323.4545593,954.6546631
1598,2012,-0.4630712197,-0.08863596955,52.99865341,319.1219788,957.4644775
1599,2013,-0.4605332358,-0.1049307226,61.39153671,319.8790283,944.9414673
1600,2014,-0.4589781565,-0.09586068473,58.92736816,315.4685669,947.6055908
1601,2015,-0.4647882983,-0.1046137826,53.72204208,331.0606384,961.937561
1602,2016,-0.4622410458,-0.10539337,56.1462326,329.345459,956.899292
1603,2017,-0.4558774637,-0.1032535627,58.71284866,327.6167603,951.9656982
1604,2018,-0.4591751277,-0.1333762395,56.02821732,342.7653503,972.8635254
1605,2020,-0.4616269625,-0.1321235878,57.68328857,341.3729248,967.3861694
1606,2023,-0.4511019372,-0.1255397057,61.50863266,338.4609375,956.8915405
1607,2024,-0.4654642479,-0.1132996085,55.2898407,336.4773254,964.4812622
1608,2025,-0.4501693929,-0.1451585778,65.95669556,341.7219849,954.6878052
1609,2028,-0.4542709557,-0.1370463985,61.76287842,341.5466614,960.9424438
1610,2031,-0.4538936984,-0.1521267074,60.89140701,345.5918884,970.8002319
1611,2036,-0.4693263298,-0.08623121949,48.03298569,328.7823486,969.8779907
1612,2037,-0.4736681591,-0.07687283032,45.08846664,324.5739441,972.8369141
1613,2038,-0.473351545,-0.05024095334,43.46763992,313.7190552,973.8619995
1614,2039,-0.4698785645,-0.05157944453,47.95610809,305.2635498,966.5077515
1615,2040,-0.4687892853,-0.03144976406,32.776577,313.6704712,1000.952698
1616,2041,-0.4678589098,-0.0339310269,37.03705978,310.1876221,989.7566528
1617,2043,-0.4784184152,-0.03550913555,41.88493729,304.1393433,980.4761353
1618,2046,-0.4763797359,-0.0279587194,47.79914093,295.6079102,972.8391113
1619,2048,-0.4698922014,-0.000128995695,55.84279633,282.4627075,967.8100586
1620,2050,-0.467408529,-0.02745872957,33.16635132,308.8370056,1004.513794
1621,2052,-0.4690576979,-0.01630358717,37.71376801,302.964447,994.9483032
1622,2053,-0.4764095795,-0.01005690786,42.4354248,299.3351135,983.8009644
1623,2054,-0.4752329156,0.002652372206,45.19395828,289.9834595,990.2791748
1624,2055,-0.466690407,-0.04537927194,36.13953781,319.1264038,990.0992432
1625,2056,-0.4613195149,-0.05499816106,34.04242325,320.8616638,995.6539307
1626,2057,-0.4622807399,-0.04863658234,33.38703537,318.4922791,997.3998413
1627,2059,-0.4590271577,-0.1389091764,54.55743027,344.1000061,978.4876099
1628,2061,-0.4661041269,-0.1073392158,53.31618881,338.0479126,969.7642822
1629,2062,-0.4673777775,-0.06640484495,35.96529388,325.4597473,992.2646484
1630,2063,-0.4622170286,-0.05764207794,32.13599396,322.5614929,1001.267517
1631,2064,-0.4654284857,-0.05700012059,31.3157692,326.5618591,1005.202698
1632,2065,-0.4563414726,-0.06778854273,30.95756531,330.4775085,1009.238098
1633,2066,-0.4702360912,-0.08017149037,45.80158234,330.5189514,975.1586304
1634,2067,-0.4669042985,-0.0829557598,40.59056473,328.1046448,983.5547485
1635,2068,-0.4649404857,-0.06917798217,37.20240784,327.6722717,990.6331787
1636,2069,-0.4568420989,-0.07097273477,35.36387253,329.3645935,996.2124634
1637,2070,-0.465354401,-0.06713975619,33.72484207,331.0273132,1001.86792
1638,2071,-0.4606767982,-0.06537915846,32.29577637,332.6661377,1007.600098
1639,2072,-0.455175461,-0.07816122715,31.08704758,334.2867126,1013.410156
1640,2074,-0.4499677269,-0.1410951268,53.28025818,345.3747864,984.253479
1641,2077,-0.4466716336,-0.126995975,49.68423843,345.3075256,991.1390991
1642,2078,-0.4452244474,-0.1358259397,51.34438705,347.7584839,996.2122803
1643,2080,-0.4486490742,-0.1247305947,50.70446777,348.8746338,1002.405701
1644,2083,-0.4495654231,-0.1278653454,47.55683136,348.9776306,1009.483093
1645,2084,-0.4408289017,-0.1354184573,50.12770081,350.9730225,1015.221558
1646,2086,-0.4597832701,-0.1225162686,51.51638412,339.5824585,975.185791
1647,2087,-0.4573133407,-0.1294574292,49.90008545,341.0686646,980.7360229
1648,2090,-0.4490582407,-0.123111304,46.24885559,345.2459412,998.1304321
1649,2091,-0.4487248803,-0.1262264037,45.46326065,346.5585022,1004.17749
1650,2093,-0.4447432032,-0.1238446582,44.59737015,349.0883179,1016.646423
1651,2094,-0.4400154695,-0.1423250227,50.20959854,351.9623413,1021.844482
1652,2095,-0.441022052,-0.137160206,47.32891083,351.2425537,1022.380737
1653,2096,-0.4418386787,-0.1261146333,44.53635406,350.3138123,1023.068848
1654,2097,-0.4444416493,-0.1255998907,41.85171127,349.190094,1023.89856
1655,2098,-0.4564355858,-0.1058661081,46.22538757,340.9074707,987.6069946
1656,2099,-0.4552097096,-0.1053629175,44.93328857,342.3658142,993.3638916
1657,2100,-0.4485003216,-0.1110983606,43.85339355,343.7871094,999.2370605
1658,2101,-0.4522744307,-0.1155761006,42.99550629,345.1758118,1005.226929
1659,2102,-0.4465553188,-0.1162090068,42.36939621,346.5363159,1011.333618
1660,2103,-0.4488833689,-0.1266816297,41.98487473,347.8728943,1017.557373
1661,2104,-0.4440260307,-0.115308686,39.29038239,347.8870239,1024.858643
1662,2106,-0.4549962744,-0.1115083705,44.08469009,339.2086487,988.8776245
1663,2107,-0.4514662963,-0.1089541903,42.7231636,340.723114,994.6015015
1664,2108,-0.4518368179,-0.1125561497,41.573452,342.2041626,1000.434021
1665,2109,-0.4540798716,-0.1071638828,40.64538956,343.6564941,1006.375793
1666,2110,-0.4481516101,-0.1113870478,39.94892883,345.0846252,1012.427002
1667,2111,-0.4473413834,-0.116157708,39.49396133,346.4932861,1018.587769
1668,2112,-0.4446070697,-0.1087567036,36.86714935,346.4188232,1025.938843
1669,2113,-0.4641911622,-0.1008910662,45.51197052,334.1816711,979.124939
1670,2114,-0.4628115027,-0.0927603232,43.69189835,335.8179016,984.6210938
1671,2115,-0.4528851186,-0.1024390439,42.06304932,337.4139404,990.2180176
1672,2116,-0.4526816126,-0.1018665668,40.63549805,338.9746399,995.9161377
1673,2117,-0.4533845374,-0.1072413835,39.41919327,340.5049438,1001.715698
1674,2118,-0.4535957299,-0.1101443151,38.42420959,342.0096741,1007.617493
1675,2119,-0.4500674008,-0.1039600001,37.66053009,343.4937134,1013.621704
1676,2120,-0.4466789944,-0.1035598985,37.13819122,344.961792,1019.728577
1677,2121,-0.4472043691,-0.1035122532,34.59788895,344.7961121,1027.131348
1678,2122,-0.4470733069,-0.09169879795,32.49908447,343.0282898,1028.429321
1679,2123,-0.4507290823,-0.09590772612,32.89112091,341.4797058,1022.315125
1680,2124,-0.4519831794,-0.1073454439,34.93215942,343.2877502,1020.973145
1681,2125,-0.4534589124,-0.08368786462,33.53433228,339.9259949,1016.291748
1682,2126,-0.4493483536,-0.09515818763,35.51766205,341.771698,1014.911743
1683,2127,-0.4516409413,-0.08837361726,34.41852951,338.3617554,1010.358582
1684,2128,-0.4521132047,-0.09841809587,36.3442688,340.2426147,1008.946716
1685,2129,-0.4565976604,-0.08542002628,35.53355026,336.7818604,1004.515137
1686,2130,-0.4540995613,-0.09874298373,37.40193939,338.6956787,1003.077454
1687,2131,-0.457109361,-0.08362748296,36.86911392,335.1810303,998.7610474
1688,2132,-0.453140369,-0.09235231721,38.68051529,337.1256104,997.303894
1689,2133,-0.4567063758,-0.09239869188,38.41506195,333.5540466,993.0953369
1690,2134,-0.4580606803,-0.09626213927,40.16988754,335.5276489,991.625
1691,2135,-0.4629093465,-0.08373387415,40.16114044,331.8954773,987.5177612
1692,2138,-0.4636668264,-0.07256927969,38.60518646,329.8191833,989.0496216
1693,2139,-0.456151551,-0.08037121686,36.80924225,331.4979553,994.6256714
1694,2140,-0.4611450879,-0.07555431392,35.2130127,333.1463318,1000.283691
1695,2141,-0.460521525,-0.0759027743,33.82683945,334.7699585,1006.02417
1696,2142,-0.4539460408,-0.08096691803,32.661026,336.374115,1011.848083
1697,2143,-0.4506016709,-0.0801978088,31.72588921,337.9644165,1017.755859
1698,2144,-0.4683950282,0.01355737996,33.85985184,300.3806152,1024.709351
1699,2145,-0.4679873975,-0.01193796387,30.56712151,309.7969971,1017.703247
1700,2146,-0.4680865112,-0.0265138664,29.52111244,314.5931396,1014.130615
1701,2147,-0.4603577395,-0.02661933896,27.10480881,317.8472595,1025.684326
1702,2148,-0.4620930761,-0.03221695577,26.74666786,320.2575989,1023.884705
1703,2149,-0.464396564,-0.03172065822,29.31624222,317.0104675,1012.327087
1704,2150,-0.4591118964,-0.0399576607,26.72629929,322.6917725,1022.068054
1705,2151,-0.4596819154,-0.04971886773,27.04371071,325.1188354,1020.257324
1706,2152,-0.4574316013,-0.05459062183,27.66809845,327.5101013,1018.472961
1707,2153,-0.4668290853,-0.051772372,30.43095207,324.2320862,1006.941162
1708,2154,-0.4591796715,-0.05974624487,28.56772614,329.8443604,1016.730164
1709,2155,-0.4603274588,-0.03511033187,25.00553322,325.9035034,1033.834717
1710,2156,-0.4582687752,-0.03739246977,25.15843391,323.4648132,1035.636841
1711,2157,-0.4778298406,0.05204900824,50.93105698,271.2748718,1003.21936
1712,2158,-0.4775925267,0.06251948079,43.27029037,278.3122559,1026.989624
1713,2159,-0.485468848,0.03748863735,40.38402939,281.5689087,1038.720459
1714,2160,-0.4554479834,-0.06896600905,29.71563148,332.1072693,1015.039551
1715,2161,-0.4597327032,0.0454357062,87.98700714,230.5635681,937.9385986
1716,2162,-0.4554856982,0.02752750345,83.92903137,249.7779236,930.3342285
1717,2163,-0.46829377,0.02642513976,71.82585907,256.1446838,955.1953735
1718,2164,-0.4007802419,0.2130619528,127.6006393,163.0348358,927.5368652
1719,2165,-0.3900684954,0.2294279409,134.0850067,155.0976715,929.7115479
1720,2166,-0.3863069738,0.204149685,144.6790924,153.3759766,893.5189819
1721,2167,-0.3850344404,0.2275329863,141.4072723,147.5994415,931.7807007
1722,2168,-0.34768575,0.2584475613,169.8715668,128.2201843,916.6898193
1723,2169,-0.3622380913,0.2496456361,161.8048706,133.5549164,915.7702026
1724,2170,-0.3315488597,0.2652604519,167.9280853,129.4032593,926.1379395
1725,2171,-0.3537880764,0.2520456712,159.7215118,134.3574982,925.2744751
1726,2172,-0.3227448671,0.2688437778,178.2739868,123.3502121,917.5007935
1727,2173,-0.3263251241,0.2781946779,174.5864716,126.646843,936.2727661
1728,2174,-0.3508110098,0.2613597817,165.9260406,130.767746,935.6112671
1729,2175,-0.3611150399,0.2529537354,153.0801697,137.8548584,953.8557129
1730,2176,-0.3577009755,0.2708033325,161.7880859,134.0539703,954.5111084
1731,2177,-0.3702597712,0.2485065181,155.3470154,136.5037079,944.3479004
1732,2178,-0.389825063,0.2452181892,140.1711273,145.9609375,951.617981
1733,2179,-0.3877213424,0.2594896531,141.8947144,144.1730957,961.9865723
1734,2180,-0.3811070601,0.2475945498,144.425766,142.9031677,952.5504761
1735,2181,-0.4841100632,0.03414856086,60.63832474,263.6414185,979.3547363
1736,2182,-0.4768844546,0.07884980647,76.62426758,237.1443787,964.8909912
1737,2183,-0.4765722716,0.1038039893,66.08290863,244.8378143,990.8657837
1738,2184,-0.4077986286,0.2501934784,122.4227829,159.268692,966.1781006
1739,2185,-0.4244392529,0.2357102315,116.474556,162.2277527,984.039856
1740,2186,-0.4072807204,0.2500034935,124.8564606,154.9315186,987.267334
1741,2187,-0.4183090345,0.22266135,115.6037216,167.2811127,963.0522461
1742,2188,-0.439143849,0.2437328919,103.4379959,173.5960693,997.4752197
1743,2189,-0.43663261,0.2464066162,106.8140564,169.5437317,999.5187378
1744,2190,-0.449464003,0.2500482102,91.94380188,181.0405426,1030.070923
1745,2191,-0.3739804482,0.2935205209,144.1112671,148.677948,1008.993652
1746,2192,-0.3729183922,0.2898515063,146.3088531,146.1530304,1000.229797
1747,2193,-0.3877440863,0.2868389098,139.1267242,149.6332855,1008.832336
1748,2194,-0.3878329694,0.2796412581,141.4338837,147.281662,1000.023987
1749,2196,-0.4165268937,0.2844875215,126.7622528,156.5827332,1025.164429
1750,2199,-0.4091016674,0.2712140346,129.088562,153.0217743,1007.575195
1751,2200,-0.4016184421,0.2613014992,129.4615936,151.7252808,988.6505737
1752,2201,-0.3966546699,0.2478521308,130.4593506,151.845047,969.0584106
